file_id	input_path	n_cells_in	n_points_in	status	notes
MR02-K06_leg2_bathymetry_dmo::20021230.dat	derived/file_cells_1min/MR02-K06_leg2_bathymetry_dmo__20021230.parquet	61	1288595	ok	
MR02-K06_leg2_bathymetry_dmo::20030105.dat	derived/file_cells_1min/MR02-K06_leg2_bathymetry_dmo__20030105.parquet	1167	899905	ok	
MR02-K06_leg2_bathymetry_dmo::20021221.dat	derived/file_cells_1min/MR02-K06_leg2_bathymetry_dmo__20021221.parquet	123	682506	ok	
MR02-K06_leg2_bathymetry_dmo::20030106.dat	derived/file_cells_1min/MR02-K06_leg2_bathymetry_dmo__20030106.parquet	164	802491	ok	
MR02-K06_leg2_bathymetry_dmo::20021231.dat	derived/file_cells_1min/MR02-K06_leg2_bathymetry_dmo__20021231.parquet	506	1359664	ok	
MR02-K06_leg2_bathymetry_dmo::20021222.dat	derived/file_cells_1min/MR02-K06_leg2_bathymetry_dmo__20021222.parquet	1296	751919	ok	
MR02-K06_leg2_bathymetry_dmo::20030102.dat	derived/file_cells_1min/MR02-K06_leg2_bathymetry_dmo__20030102.parquet	76	1263706	ok	
MR02-K06_leg2_bathymetry_dmo::20021226.dat	derived/file_cells_1min/MR02-K06_leg2_bathymetry_dmo__20021226.parquet	1792	766725	ok	
MR02-K06_leg2_bathymetry_dmo::20021223.dat	derived/file_cells_1min/MR02-K06_leg2_bathymetry_dmo__20021223.parquet	820	780452	ok	
MR02-K06_leg2_bathymetry_dmo::20021227.dat	derived/file_cells_1min/MR02-K06_leg2_bathymetry_dmo__20021227.parquet	836	1467766	ok	
MR02-K06_leg2_bathymetry_dmo::20021218.dat	derived/file_cells_1min/MR02-K06_leg2_bathymetry_dmo__20021218.parquet	1582	876285	ok	
MR02-K06_leg2_bathymetry_dmo::20030110.dat	derived/file_cells_1min/MR02-K06_leg2_bathymetry_dmo__20030110.parquet	128	77702	ok	
MR02-K06_leg2_bathymetry_dmo::20021224.dat	derived/file_cells_1min/MR02-K06_leg2_bathymetry_dmo__20021224.parquet	134	720830	ok	
MR02-K06_leg2_bathymetry_dmo::20030108.dat	derived/file_cells_1min/MR02-K06_leg2_bathymetry_dmo__20030108.parquet	70	360544	ok	
MR02-K06_leg2_bathymetry_dmo::20030107.dat	derived/file_cells_1min/MR02-K06_leg2_bathymetry_dmo__20030107.parquet	145	789905	ok	
MR02-K06_leg2_bathymetry_dmo::20021220.dat	derived/file_cells_1min/MR02-K06_leg2_bathymetry_dmo__20021220.parquet	1368	705763	ok	
MR02-K06_leg2_bathymetry_dmo::20030103.dat	derived/file_cells_1min/MR02-K06_leg2_bathymetry_dmo__20030103.parquet	588	1126652	ok	
MR02-K06_leg2_bathymetry_dmo::20021229.dat	derived/file_cells_1min/MR02-K06_leg2_bathymetry_dmo__20021229.parquet	681	1435202	ok	
KR10-01_bathymetry_dmo::20100106.dat	derived/file_cells_1min/KR10-01_bathymetry_dmo__20100106.parquet	187	1299289	ok	
KR10-01_bathymetry_dmo::20100105.dat	derived/file_cells_1min/KR10-01_bathymetry_dmo__20100105.parquet	27	140206	ok	
KR10-01_bathymetry_dmo::20100104.dat	derived/file_cells_1min/KR10-01_bathymetry_dmo__20100104.parquet	146	901946	ok	
KR10-01_bathymetry_dmo::20100107.dat	derived/file_cells_1min/KR10-01_bathymetry_dmo__20100107.parquet	198	1370696	ok	
KR16-12_bathymetry_dmo::KR16-12_bathymetry_dmo/2_OpenCheckData/KR16-12_transit/KR16-12_t.dat	derived/file_cells_1min/KR16-12_bathymetry_dmo__KR16-12_bathymetry_dmo__2_OpenCheckData__KR16-12_transit__KR16-12_t.parquet	889	193651	ok	
KR16-12_bathymetry_dmo::KR16-12_bathymetry_dmo/2_OpenCheckData/KR16-12/KR16-12.dat	derived/file_cells_1min/KR16-12_bathymetry_dmo__KR16-12_bathymetry_dmo__2_OpenCheckData__KR16-12__KR16-12.parquet	415	112658	ok	
KR15-06_bathymetry_dmo::KR15-06_bathymetry_dmo/2_OpenCheckData/KR15-06_transit/KR15-06_t.dat	derived/file_cells_1min/KR15-06_bathymetry_dmo__KR15-06_bathymetry_dmo__2_OpenCheckData__KR15-06_transit__KR15-06_t.parquet	2009	473457	ok	
KR15-06_bathymetry_dmo::KR15-06_bathymetry_dmo/2_OpenCheckData/KR15-06/KR15-06.dat	derived/file_cells_1min/KR15-06_bathymetry_dmo__KR15-06_bathymetry_dmo__2_OpenCheckData__KR15-06__KR15-06.parquet	356	79104	ok	
KY11-01_leg1_bathymetry_dmo::T20110121.dat	derived/file_cells_1min/KY11-01_leg1_bathymetry_dmo__T20110121.parquet	31	150063	ok	
KY11-01_leg1_bathymetry_dmo::T20110117.dat	derived/file_cells_1min/KY11-01_leg1_bathymetry_dmo__T20110117.parquet	47	84647	ok	
KM20-02_leg1_bathymetry_dmo::KM20-02_leg1.dat	derived/file_cells_1min/KM20-02_leg1_bathymetry_dmo__KM20-02_leg1.parquet	1926	498906	ok	
KM20-02_leg1_bathymetry_dmo::KM20-02_leg1_t.dat	derived/file_cells_1min/KM20-02_leg1_bathymetry_dmo__KM20-02_leg1_t.parquet	4055	989148	ok	
KM16-08_leg2_bathymetry_dmo::KM16-08_leg2_t.dat	derived/file_cells_1min/KM16-08_leg2_bathymetry_dmo__KM16-08_leg2_t.parquet	997	252887	ok	
KM16-08_leg2_bathymetry_dmo::KM16-08_leg2.dat	derived/file_cells_1min/KM16-08_leg2_bathymetry_dmo__KM16-08_leg2.parquet	958	269507	ok	
KR11-05_leg1_bathymetry_dmo::20110308.dat	derived/file_cells_1min/KR11-05_leg1_bathymetry_dmo__20110308.parquet	903	535105	ok	
KR11-05_leg1_bathymetry_dmo::20110307.dat	derived/file_cells_1min/KR11-05_leg1_bathymetry_dmo__20110307.parquet	848	629634	ok	
KR11-05_leg1_bathymetry_dmo::T20110304.dat	derived/file_cells_1min/KR11-05_leg1_bathymetry_dmo__T20110304.parquet	518	99577	ok	
KR11-05_leg1_bathymetry_dmo::20110306.dat	derived/file_cells_1min/KR11-05_leg1_bathymetry_dmo__20110306.parquet	914	479496	ok	
KR11-05_leg1_bathymetry_dmo::20110305.dat	derived/file_cells_1min/KR11-05_leg1_bathymetry_dmo__20110305.parquet	554	712020	ok	
KR11-05_leg1_bathymetry_dmo::T20110303.dat	derived/file_cells_1min/KR11-05_leg1_bathymetry_dmo__T20110303.parquet	1676	981947	ok	
KR11-05_leg1_bathymetry_dmo::T20110312.dat	derived/file_cells_1min/KR11-05_leg1_bathymetry_dmo__T20110312.parquet	2289	248586	ok	
KR11-05_leg1_bathymetry_dmo::20110310.dat	derived/file_cells_1min/KR11-05_leg1_bathymetry_dmo__20110310.parquet	774	632738	ok	
KR11-05_leg1_bathymetry_dmo::20110304.dat	derived/file_cells_1min/KR11-05_leg1_bathymetry_dmo__20110304.parquet	351	485281	ok	
KR11-05_leg1_bathymetry_dmo::20110309.dat	derived/file_cells_1min/KR11-05_leg1_bathymetry_dmo__20110309.parquet	815	603552	ok	
KR11-05_leg1_bathymetry_dmo::20110312.dat	derived/file_cells_1min/KR11-05_leg1_bathymetry_dmo__20110312.parquet	451	172178	ok	
KR11-05_leg1_bathymetry_dmo::20110311.dat	derived/file_cells_1min/KR11-05_leg1_bathymetry_dmo__20110311.parquet	1102	642919	ok	
KR11-05_leg1_bathymetry_dmo::T20110313.dat	derived/file_cells_1min/KR11-05_leg1_bathymetry_dmo__T20110313.parquet	1537	1239894	ok	
KR12-03_bathymetry_dmo::T20120205.dat	derived/file_cells_1min/KR12-03_bathymetry_dmo__T20120205.parquet	481	428986	ok	
KR12-03_bathymetry_dmo::T20120204.dat	derived/file_cells_1min/KR12-03_bathymetry_dmo__T20120204.parquet	1755	1229559	ok	
KR12-03_bathymetry_dmo::20120131.dat	derived/file_cells_1min/KR12-03_bathymetry_dmo__20120131.parquet	103	1242849	ok	
KR12-03_bathymetry_dmo::20120201.dat	derived/file_cells_1min/KR12-03_bathymetry_dmo__20120201.parquet	119	1117041	ok	
KR12-03_bathymetry_dmo::20120203.dat	derived/file_cells_1min/KR12-03_bathymetry_dmo__20120203.parquet	24	217671	ok	
KR12-03_bathymetry_dmo::T20120203.dat	derived/file_cells_1min/KR12-03_bathymetry_dmo__T20120203.parquet	639	1087506	ok	
KR12-03_bathymetry_dmo::20120202.dat	derived/file_cells_1min/KR12-03_bathymetry_dmo__20120202.parquet	256	747662	ok	
KR12-03_bathymetry_dmo::T20120131.dat	derived/file_cells_1min/KR12-03_bathymetry_dmo__T20120131.parquet	315	514527	ok	
KS-22-12_bathymetry_dmo::KS-22-12_t.dat	derived/file_cells_1min/KS-22-12_bathymetry_dmo__KS-22-12_t.parquet	1142	286170	ok	
KS-22-12_bathymetry_dmo::KS-22-12.dat	derived/file_cells_1min/KS-22-12_bathymetry_dmo__KS-22-12.parquet	768	175736	ok	
KR04-14_leg2_bathymetry_dmo::20041126.dat	derived/file_cells_1min/KR04-14_leg2_bathymetry_dmo__20041126.parquet	1109	333704	ok	
KR04-14_leg2_bathymetry_dmo::20041128.dat	derived/file_cells_1min/KR04-14_leg2_bathymetry_dmo__20041128.parquet	577	201713	ok	
KR04-14_leg2_bathymetry_dmo::20041127.dat	derived/file_cells_1min/KR04-14_leg2_bathymetry_dmo__20041127.parquet	843	364954	ok	
KY00-08_bathymetry_dmo::20001028.dat	derived/file_cells_1min/KY00-08_bathymetry_dmo__20001028.parquet	43	515998	ok	
KY00-08_bathymetry_dmo::20001102.dat	derived/file_cells_1min/KY00-08_bathymetry_dmo__20001102.parquet	146	792485	ok	
KY00-08_bathymetry_dmo::20001026.dat	derived/file_cells_1min/KY00-08_bathymetry_dmo__20001026.parquet	77	306475	ok	
KY00-08_bathymetry_dmo::20001027.dat	derived/file_cells_1min/KY00-08_bathymetry_dmo__20001027.parquet	120	1878167	ok	
KY00-08_bathymetry_dmo::20001031.dat	derived/file_cells_1min/KY00-08_bathymetry_dmo__20001031.parquet	197	1900332	ok	
KY00-08_bathymetry_dmo::20001029.dat	derived/file_cells_1min/KY00-08_bathymetry_dmo__20001029.parquet	51	314083	ok	
KY00-08_bathymetry_dmo::20001101.dat	derived/file_cells_1min/KY00-08_bathymetry_dmo__20001101.parquet	98	503006	ok	
KY00-08_bathymetry_dmo::20001103.dat	derived/file_cells_1min/KY00-08_bathymetry_dmo__20001103.parquet	5	3105	ok	
KY00-08_bathymetry_dmo::20001104.dat	derived/file_cells_1min/KY00-08_bathymetry_dmo__20001104.parquet	42	155000	ok	
KY00-08_bathymetry_dmo::20001030.dat	derived/file_cells_1min/KY00-08_bathymetry_dmo__20001030.parquet	321	1621969	ok	
KY14-E02_leg2_bathymetry_dmo::T20141021.dat	derived/file_cells_1min/KY14-E02_leg2_bathymetry_dmo__T20141021.parquet	381	446900	ok	
KY14-E02_leg2_bathymetry_dmo::20141021.dat	derived/file_cells_1min/KY14-E02_leg2_bathymetry_dmo__20141021.parquet	18	5057	ok	
KY14-E02_leg2_bathymetry_dmo::20141018.dat	derived/file_cells_1min/KY14-E02_leg2_bathymetry_dmo__20141018.parquet	298	276344	ok	
KY14-E02_leg2_bathymetry_dmo::20141020.dat	derived/file_cells_1min/KY14-E02_leg2_bathymetry_dmo__20141020.parquet	347	371548	ok	
KY14-E02_leg2_bathymetry_dmo::20141019.dat	derived/file_cells_1min/KY14-E02_leg2_bathymetry_dmo__20141019.parquet	379	366877	ok	
KY14-E02_leg2_bathymetry_dmo::T20141025.dat	derived/file_cells_1min/KY14-E02_leg2_bathymetry_dmo__T20141025.parquet	765	1031887	ok	
KY14-E02_leg2_bathymetry_dmo::T20141017.dat	derived/file_cells_1min/KY14-E02_leg2_bathymetry_dmo__T20141017.parquet	31	83469	ok	
KY14-E02_leg2_bathymetry_dmo::20141022.dat	derived/file_cells_1min/KY14-E02_leg2_bathymetry_dmo__20141022.parquet	20	67245	ok	
KY14-E02_leg2_bathymetry_dmo::20141025.dat	derived/file_cells_1min/KY14-E02_leg2_bathymetry_dmo__20141025.parquet	51	48080	ok	
KY14-E02_leg2_bathymetry_dmo::20141023.dat	derived/file_cells_1min/KY14-E02_leg2_bathymetry_dmo__20141023.parquet	433	442487	ok	
KY14-E02_leg2_bathymetry_dmo::T20141022.dat	derived/file_cells_1min/KY14-E02_leg2_bathymetry_dmo__T20141022.parquet	161	411220	ok	
KY14-E02_leg2_bathymetry_dmo::20141024.dat	derived/file_cells_1min/KY14-E02_leg2_bathymetry_dmo__20141024.parquet	377	388791	ok	
KY14-E02_leg2_bathymetry_dmo::T20141026.dat	derived/file_cells_1min/KY14-E02_leg2_bathymetry_dmo__T20141026.parquet	147	638595	ok	
KY14-E02_leg2_bathymetry_dmo::T20141018.dat	derived/file_cells_1min/KY14-E02_leg2_bathymetry_dmo__T20141018.parquet	199	225199	ok	
20120421::20120421.dat	derived/file_cells_1min/20120421__20120421.parquet	75	278130	ok	
KY05-10_bathymetry_dmo::20050922.dat	derived/file_cells_1min/KY05-10_bathymetry_dmo__20050922.parquet	22	32637	ok	
KM18-10_leg2_bathymetry_dmo::KM18-10_leg2_t.dat	derived/file_cells_1min/KM18-10_leg2_bathymetry_dmo__KM18-10_leg2_t.parquet	2002	523359	ok	
KM18-10_leg2_bathymetry_dmo::KM18-10_leg2.dat	derived/file_cells_1min/KM18-10_leg2_bathymetry_dmo__KM18-10_leg2.parquet	3222	947641	ok	
KR17-07C_bathymetry_dmo::KR17-07C_t.dat	derived/file_cells_1min/KR17-07C_bathymetry_dmo__KR17-07C_t.parquet	2486	465193	ok	
KR17-07C_bathymetry_dmo::KR17-07C.dat	derived/file_cells_1min/KR17-07C_bathymetry_dmo__KR17-07C.parquet	1179	309557	ok	
KY14-06_bathymetry_dmo::20140523.dat	derived/file_cells_1min/KY14-06_bathymetry_dmo__20140523.parquet	23	114024	ok	
KY14-06_bathymetry_dmo::20140524.dat	derived/file_cells_1min/KY14-06_bathymetry_dmo__20140524.parquet	165	323976	ok	
MR02-K04_leg2_bathymetry_dmo::20020802.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020802.parquet	784	676491	ok	
MR02-K04_leg2_bathymetry_dmo::20020728.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020728.parquet	897	982134	ok	
MR02-K04_leg2_bathymetry_dmo::20020817.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020817.parquet	388	65336	ok	
MR02-K04_leg2_bathymetry_dmo::20020808.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020808.parquet	213	169849	ok	
MR02-K04_leg2_bathymetry_dmo::20020809.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020809.parquet	2259	1125510	ok	
MR02-K04_leg2_bathymetry_dmo::20020815.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020815.parquet	1906	637418	ok	
MR02-K04_leg2_bathymetry_dmo::20020821.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020821.parquet	145	422532	ok	
MR02-K04_leg2_bathymetry_dmo::20020810.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020810.parquet	1986	1077908	ok	
MR02-K04_leg2_bathymetry_dmo::20020812.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020812.parquet	250	557588	ok	
MR02-K04_leg2_bathymetry_dmo::20020729.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020729.parquet	638	691831	ok	
MR02-K04_leg2_bathymetry_dmo::20020820.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020820.parquet	682	722151	ok	
MR02-K04_leg2_bathymetry_dmo::20020730.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020730.parquet	271	719712	ok	
MR02-K04_leg2_bathymetry_dmo::20020805.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020805.parquet	1783	497520	ok	
MR02-K04_leg2_bathymetry_dmo::20020814.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020814.parquet	3086	638324	ok	
MR02-K04_leg2_bathymetry_dmo::20020731.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020731.parquet	1416	758922	ok	
MR02-K04_leg2_bathymetry_dmo::20020813.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020813.parquet	2639	564485	ok	
MR02-K04_leg2_bathymetry_dmo::20020811.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020811.parquet	2737	658184	ok	
MR02-K04_leg2_bathymetry_dmo::20020725.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020725.parquet	9	8449	ok	
MR02-K04_leg2_bathymetry_dmo::20020801.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020801.parquet	1909	700386	ok	
MR02-K04_leg2_bathymetry_dmo::20020726.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020726.parquet	1694	1617723	ok	
MR02-K04_leg2_bathymetry_dmo::20020727.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020727.parquet	1271	949593	ok	
MR02-K04_leg2_bathymetry_dmo::20020816.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020816.parquet	2359	762456	ok	
MR02-K04_leg2_bathymetry_dmo::20020803.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020803.parquet	2286	589017	ok	
MR02-K04_leg2_bathymetry_dmo::20020804.dat	derived/file_cells_1min/MR02-K04_leg2_bathymetry_dmo__20020804.parquet	2918	603061	ok	
KR15-21_bathymetry_dmo::KR15-21_bathymetry_dmo/2_OpenCheckData/KR15-21/KR15-21.dat	derived/file_cells_1min/KR15-21_bathymetry_dmo__KR15-21_bathymetry_dmo__2_OpenCheckData__KR15-21__KR15-21.parquet	2415	578407	ok	
KR15-21_bathymetry_dmo::KR15-21_bathymetry_dmo/2_OpenCheckData/KR15-21_transit/KR15-21_t.dat	derived/file_cells_1min/KR15-21_bathymetry_dmo__KR15-21_bathymetry_dmo__2_OpenCheckData__KR15-21_transit__KR15-21_t.parquet	5181	1041869	ok	
KM21-05_bathymetry_dmo::KM21-05.dat	derived/file_cells_1min/KM21-05_bathymetry_dmo__KM21-05.parquet	1048	131405	ok	
KM21-05_bathymetry_dmo::KM21-05_t.dat	derived/file_cells_1min/KM21-05_bathymetry_dmo__KM21-05_t.parquet	4954	1297850	ok	
KY14-11_leg2_bathymetry_dmo::T20140802.dat	derived/file_cells_1min/KY14-11_leg2_bathymetry_dmo__T20140802.parquet	80	273124	ok	
KY14-11_leg2_bathymetry_dmo::20140727.dat	derived/file_cells_1min/KY14-11_leg2_bathymetry_dmo__20140727.parquet	105	588694	ok	
KY14-11_leg2_bathymetry_dmo::20140726.dat	derived/file_cells_1min/KY14-11_leg2_bathymetry_dmo__20140726.parquet	140	398290	ok	
KY14-11_leg2_bathymetry_dmo::T20140801.dat	derived/file_cells_1min/KY14-11_leg2_bathymetry_dmo__T20140801.parquet	227	477138	ok	
KY14-11_leg2_bathymetry_dmo::20140801.dat	derived/file_cells_1min/KY14-11_leg2_bathymetry_dmo__20140801.parquet	118	474527	ok	
KY14-11_leg2_bathymetry_dmo::20140729.dat	derived/file_cells_1min/KY14-11_leg2_bathymetry_dmo__20140729.parquet	168	552520	ok	
KY14-11_leg2_bathymetry_dmo::20140730.dat	derived/file_cells_1min/KY14-11_leg2_bathymetry_dmo__20140730.parquet	14	251874	ok	
KY14-11_leg2_bathymetry_dmo::20140731.dat	derived/file_cells_1min/KY14-11_leg2_bathymetry_dmo__20140731.parquet	59	954776	ok	
KY14-11_leg2_bathymetry_dmo::20140728.dat	derived/file_cells_1min/KY14-11_leg2_bathymetry_dmo__20140728.parquet	148	603205	ok	
MR00-K07_leg1_bathymetry_dmo::20001024.dat	derived/file_cells_1min/MR00-K07_leg1_bathymetry_dmo__20001024.parquet	1294	452852	ok	
MR00-K07_leg1_bathymetry_dmo::20001019.dat	derived/file_cells_1min/MR00-K07_leg1_bathymetry_dmo__20001019.parquet	1187	1121705	ok	
MR00-K07_leg1_bathymetry_dmo::20001102.dat	derived/file_cells_1min/MR00-K07_leg1_bathymetry_dmo__20001102.parquet	183	38242	ok	
MR00-K07_leg1_bathymetry_dmo::20001022.dat	derived/file_cells_1min/MR00-K07_leg1_bathymetry_dmo__20001022.parquet	809	176562	ok	
MR00-K07_leg1_bathymetry_dmo::20001025.dat	derived/file_cells_1min/MR00-K07_leg1_bathymetry_dmo__20001025.parquet	2156	822473	ok	
MR00-K07_leg1_bathymetry_dmo::20001018.dat	derived/file_cells_1min/MR00-K07_leg1_bathymetry_dmo__20001018.parquet	131	234349	ok	
MR00-K07_leg1_bathymetry_dmo::20001031.dat	derived/file_cells_1min/MR00-K07_leg1_bathymetry_dmo__20001031.parquet	1039	881175	ok	
MR00-K07_leg1_bathymetry_dmo::20001029.dat	derived/file_cells_1min/MR00-K07_leg1_bathymetry_dmo__20001029.parquet	572	395229	ok	
MR00-K07_leg1_bathymetry_dmo::20001020.dat	derived/file_cells_1min/MR00-K07_leg1_bathymetry_dmo__20001020.parquet	3257	590388	ok	
MR00-K07_leg1_bathymetry_dmo::20001101.dat	derived/file_cells_1min/MR00-K07_leg1_bathymetry_dmo__20001101.parquet	1717	814568	ok	
MR00-K07_leg1_bathymetry_dmo::20001103.dat	derived/file_cells_1min/MR00-K07_leg1_bathymetry_dmo__20001103.parquet	1725	432973	ok	
MR00-K07_leg1_bathymetry_dmo::20001030.dat	derived/file_cells_1min/MR00-K07_leg1_bathymetry_dmo__20001030.parquet	57	86017	ok	
MR00-K07_leg1_bathymetry_dmo::20001021.dat	derived/file_cells_1min/MR00-K07_leg1_bathymetry_dmo__20001021.parquet	2680	635307	ok	
MR00-K07_leg1_bathymetry_dmo::20001106.dat	derived/file_cells_1min/MR00-K07_leg1_bathymetry_dmo__20001106.parquet	60	317245	ok	
KR10-03_bathymetry_dmo::20100125.dat	derived/file_cells_1min/KR10-03_bathymetry_dmo__20100125.parquet	74	787216	ok	
KR10-03_bathymetry_dmo::20100128.dat	derived/file_cells_1min/KR10-03_bathymetry_dmo__20100128.parquet	122	309755	ok	
KR10-03_bathymetry_dmo::20100126.dat	derived/file_cells_1min/KR10-03_bathymetry_dmo__20100126.parquet	56	447665	ok	
KR10-03_bathymetry_dmo::20100127.dat	derived/file_cells_1min/KR10-03_bathymetry_dmo__20100127.parquet	213	921121	ok	
KR10-E01_bathymetry_dmo::T20100207.dat	derived/file_cells_1min/KR10-E01_bathymetry_dmo__T20100207.parquet	898	1072661	ok	
KR10-E01_bathymetry_dmo::T20100205.dat	derived/file_cells_1min/KR10-E01_bathymetry_dmo__T20100205.parquet	45	36870	ok	
KR10-E01_bathymetry_dmo::T20100210.dat	derived/file_cells_1min/KR10-E01_bathymetry_dmo__T20100210.parquet	1679	709698	ok	
KR10-E01_bathymetry_dmo::T20100209.dat	derived/file_cells_1min/KR10-E01_bathymetry_dmo__T20100209.parquet	2441	534847	ok	
KR10-E01_bathymetry_dmo::T20100208.dat	derived/file_cells_1min/KR10-E01_bathymetry_dmo__T20100208.parquet	2510	643026	ok	
KY13-15_bathymetry_dmo::20131011.dat	derived/file_cells_1min/KY13-15_bathymetry_dmo__20131011.parquet	22	65708	ok	
KY13-15_bathymetry_dmo::T20131022.dat	derived/file_cells_1min/KY13-15_bathymetry_dmo__T20131022.parquet	26	50478	ok	
KY13-15_bathymetry_dmo::20131020.dat	derived/file_cells_1min/KY13-15_bathymetry_dmo__20131020.parquet	15	59419	ok	
KY13-15_bathymetry_dmo::20131019.dat	derived/file_cells_1min/KY13-15_bathymetry_dmo__20131019.parquet	45	180998	ok	
KY13-15_bathymetry_dmo::20131018.dat	derived/file_cells_1min/KY13-15_bathymetry_dmo__20131018.parquet	26	203537	ok	
KY13-15_bathymetry_dmo::20131013.dat	derived/file_cells_1min/KY13-15_bathymetry_dmo__20131013.parquet	62	256803	ok	
KY13-15_bathymetry_dmo::20131012.dat	derived/file_cells_1min/KY13-15_bathymetry_dmo__20131012.parquet	56	667104	ok	
KY13-15_bathymetry_dmo::20131014.dat	derived/file_cells_1min/KY13-15_bathymetry_dmo__20131014.parquet	181	483209	ok	
KY13-15_bathymetry_dmo::T20131011.dat	derived/file_cells_1min/KY13-15_bathymetry_dmo__T20131011.parquet	118	233629	ok	
KR02-01_bathymetry_dmo::20020126.dat	derived/file_cells_1min/KR02-01_bathymetry_dmo__20020126.parquet	641	233840	ok	
KR02-01_bathymetry_dmo::20020125.dat	derived/file_cells_1min/KR02-01_bathymetry_dmo__20020125.parquet	564	265250	ok	
KR02-01_bathymetry_dmo::20020117.dat	derived/file_cells_1min/KR02-01_bathymetry_dmo__20020117.parquet	679	257478	ok	
KR02-01_bathymetry_dmo::20020124.dat	derived/file_cells_1min/KR02-01_bathymetry_dmo__20020124.parquet	350	160229	ok	
KR02-01_bathymetry_dmo::20020114.dat	derived/file_cells_1min/KR02-01_bathymetry_dmo__20020114.parquet	674	311696	ok	
KR02-01_bathymetry_dmo::20020123.dat	derived/file_cells_1min/KR02-01_bathymetry_dmo__20020123.parquet	991	331064	ok	
KR02-01_bathymetry_dmo::20020115.dat	derived/file_cells_1min/KR02-01_bathymetry_dmo__20020115.parquet	718	340810	ok	
KR02-01_bathymetry_dmo::20020116.dat	derived/file_cells_1min/KR02-01_bathymetry_dmo__20020116.parquet	841	336811	ok	
KR02-01_bathymetry_dmo::20020112.dat	derived/file_cells_1min/KR02-01_bathymetry_dmo__20020112.parquet	243	110463	ok	
KR02-01_bathymetry_dmo::20020122.dat	derived/file_cells_1min/KR02-01_bathymetry_dmo__20020122.parquet	587	299676	ok	
KR02-01_bathymetry_dmo::20020120.dat	derived/file_cells_1min/KR02-01_bathymetry_dmo__20020120.parquet	739	360409	ok	
KR02-01_bathymetry_dmo::20020113.dat	derived/file_cells_1min/KR02-01_bathymetry_dmo__20020113.parquet	320	148488	ok	
KR02-01_bathymetry_dmo::20020119.dat	derived/file_cells_1min/KR02-01_bathymetry_dmo__20020119.parquet	1432	534546	ok	
KR02-01_bathymetry_dmo::20020118.dat	derived/file_cells_1min/KR02-01_bathymetry_dmo__20020118.parquet	1256	456449	ok	
KR02-01_bathymetry_dmo::20020121.dat	derived/file_cells_1min/KR02-01_bathymetry_dmo__20020121.parquet	897	369091	ok	
KR02-01_bathymetry_dmo::20020127.dat	derived/file_cells_1min/KR02-01_bathymetry_dmo__20020127.parquet	241	99360	ok	
KR17-02_bathymetry_dmo::KR17-02_t.dat	derived/file_cells_1min/KR17-02_bathymetry_dmo__KR17-02_t.parquet	223	41610	ok	
KR17-05C_bathymetry_dmo::KR17-05C.dat	derived/file_cells_1min/KR17-05C_bathymetry_dmo__KR17-05C.parquet	35	6094	ok	
KR17-05C_bathymetry_dmo::KR17-05C_t.dat	derived/file_cells_1min/KR17-05C_bathymetry_dmo__KR17-05C_t.parquet	29	5571	ok	
KM18-04C_bathymetry_dmo::KM18-04C_t.dat	derived/file_cells_1min/KM18-04C_bathymetry_dmo__KM18-04C_t.parquet	9685	2715753	ok	
KM18-04C_bathymetry_dmo::KM18-04C.dat	derived/file_cells_1min/KM18-04C_bathymetry_dmo__KM18-04C.parquet	1204	253655	ok	
KR17-04_leg2_bathymetry_dmo::KR17-04_leg2.dat	derived/file_cells_1min/KR17-04_leg2_bathymetry_dmo__KR17-04_leg2.parquet	6267	974127	ok	
KR17-04_leg2_bathymetry_dmo::KR17-04_leg2_t.dat	derived/file_cells_1min/KR17-04_leg2_bathymetry_dmo__KR17-04_leg2_t.parquet	4776	740514	ok	
