file_id	subzip_id	relative_path	filename	ext	size_bytes	line_count	col_count	is_ascii	has_header	lon_min	lon_max	lat_min	lat_max	depth_min	depth_max	depth_sign	status	notes	first_lines	used_for_points	data_layout	lon_col	lat_col	depth_col	date_col	time_col	sonar_idx_col	cruise_id_guess	date_guess	track_kind
KR15-18_bathymetry_dmo::darwin-data-kairei-kr15-18-bathymetry_e.pdf	KR15-18_bathymetry_dmo	KR15-18_bathymetry_dmo/darwin-data-kairei-kr15-18-bathymetry_e.pdf	darwin-data-kairei-kr15-18-bathymetry_e.pdf	.pdf	821496												non_dat			False	unknown_or_non_bathymetry									
KR06-09_bathymetry_dmo::darwin-data-kairei-kr06-09-bathymetry_e.pdf	KR06-09_bathymetry_dmo	KR06-09_bathymetry_dmo/darwin-data-kairei-kr06-09-bathymetry_e.pdf	darwin-data-kairei-kr06-09-bathymetry_e.pdf	.pdf	624422												non_dat			False	unknown_or_non_bathymetry									
KR06-09_bathymetry_dmo::terms_conditions_eng.pdf	KR06-09_bathymetry_dmo	KR06-09_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KR06-09_bathymetry_dmo::terms_conditions_jp.pdf	KR06-09_bathymetry_dmo	KR06-09_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KR06-09_bathymetry_dmo::darwin-data-kairei-kr06-09-bathymetry_j.pdf	KR06-09_bathymetry_dmo	KR06-09_bathymetry_dmo/darwin-data-kairei-kr06-09-bathymetry_j.pdf	darwin-data-kairei-kr06-09-bathymetry_j.pdf	.pdf	918400												non_dat			False	unknown_or_non_bathymetry									
KR01-11_bathymetry_dmo::terms_conditions_eng.pdf	KR01-11_bathymetry_dmo	KR01-11_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KR01-11_bathymetry_dmo::terms_conditions_jp.pdf	KR01-11_bathymetry_dmo	KR01-11_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KR01-11_bathymetry_dmo::darwin-data-kairei-kr01-11-bathymetry_e.pdf	KR01-11_bathymetry_dmo	KR01-11_bathymetry_dmo/darwin-data-kairei-kr01-11-bathymetry_e.pdf	darwin-data-kairei-kr01-11-bathymetry_e.pdf	.pdf	683649												non_dat			False	unknown_or_non_bathymetry									
KR01-11_bathymetry_dmo::darwin-data-kairei-kr01-11-bathymetry_j.pdf	KR01-11_bathymetry_dmo	KR01-11_bathymetry_dmo/darwin-data-kairei-kr01-11-bathymetry_j.pdf	darwin-data-kairei-kr01-11-bathymetry_j.pdf	.pdf	787564												non_dat			False	unknown_or_non_bathymetry									
KR12-15_bathymetry_dmo::terms_conditions_eng.pdf	KR12-15_bathymetry_dmo	KR12-15_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KR12-15_bathymetry_dmo::darwin-data-kairei-kr12-15-bathymetry_j.pdf	KR12-15_bathymetry_dmo	KR12-15_bathymetry_dmo/darwin-data-kairei-kr12-15-bathymetry_j.pdf	darwin-data-kairei-kr12-15-bathymetry_j.pdf	.pdf	720424												non_dat			False	unknown_or_non_bathymetry									
KR12-15_bathymetry_dmo::terms_conditions_jp.pdf	KR12-15_bathymetry_dmo	KR12-15_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KR12-15_bathymetry_dmo::darwin-data-kairei-kr12-15-bathymetry_e.pdf	KR12-15_bathymetry_dmo	KR12-15_bathymetry_dmo/darwin-data-kairei-kr12-15-bathymetry_e.pdf	darwin-data-kairei-kr12-15-bathymetry_e.pdf	.pdf	617578												non_dat			False	unknown_or_non_bathymetry									
KR06-15_leg1_bathymetry_dmo::darwin-data-kairei-kr06-15_leg1-bathymetry_e.pdf	KR06-15_leg1_bathymetry_dmo	KR06-15_leg1_bathymetry_dmo/darwin-data-kairei-kr06-15_leg1-bathymetry_e.pdf	darwin-data-kairei-kr06-15_leg1-bathymetry_e.pdf	.pdf	908281												non_dat			False	unknown_or_non_bathymetry									
KR06-15_leg1_bathymetry_dmo::terms_conditions_eng.pdf	KR06-15_leg1_bathymetry_dmo	KR06-15_leg1_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KR06-15_leg1_bathymetry_dmo::terms_conditions_jp.pdf	KR06-15_leg1_bathymetry_dmo	KR06-15_leg1_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KR06-15_leg1_bathymetry_dmo::darwin-data-kairei-kr06-15_leg1-bathymetry_j.pdf	KR06-15_leg1_bathymetry_dmo	KR06-15_leg1_bathymetry_dmo/darwin-data-kairei-kr06-15_leg1-bathymetry_j.pdf	darwin-data-kairei-kr06-15_leg1-bathymetry_j.pdf	.pdf	1013146												non_dat			False	unknown_or_non_bathymetry									
KY14-01_bathymetry_dmo::terms_conditions_eng.pdf	KY14-01_bathymetry_dmo	KY14-01_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KY14-01_bathymetry_dmo::darwin-data-kaiyo-ky14-01-bathymetry_e.pdf	KY14-01_bathymetry_dmo	KY14-01_bathymetry_dmo/darwin-data-kaiyo-ky14-01-bathymetry_e.pdf	darwin-data-kaiyo-ky14-01-bathymetry_e.pdf	.pdf	763296												non_dat			False	unknown_or_non_bathymetry									
KY14-01_bathymetry_dmo::terms_conditions_jp.pdf	KY14-01_bathymetry_dmo	KY14-01_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KY14-01_bathymetry_dmo::darwin-data-kaiyo-ky14-01-bathymetry_j.pdf	KY14-01_bathymetry_dmo	KY14-01_bathymetry_dmo/darwin-data-kaiyo-ky14-01-bathymetry_j.pdf	darwin-data-kaiyo-ky14-01-bathymetry_j.pdf	.pdf	881727												non_dat			False	unknown_or_non_bathymetry									
KY10-07_bathymetry_dmo::terms_conditions_eng.pdf	KY10-07_bathymetry_dmo	KY10-07_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KY10-07_bathymetry_dmo::darwin-data-kaiyo-ky10-07-bathymetry_j.pdf	KY10-07_bathymetry_dmo	KY10-07_bathymetry_dmo/darwin-data-kaiyo-ky10-07-bathymetry_j.pdf	darwin-data-kaiyo-ky10-07-bathymetry_j.pdf	.pdf	863320												non_dat			False	unknown_or_non_bathymetry									
KY10-07_bathymetry_dmo::terms_conditions_jp.pdf	KY10-07_bathymetry_dmo	KY10-07_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KY10-07_bathymetry_dmo::darwin-data-kaiyo-ky10-07-bathymetry_e.pdf	KY10-07_bathymetry_dmo	KY10-07_bathymetry_dmo/darwin-data-kaiyo-ky10-07-bathymetry_e.pdf	darwin-data-kaiyo-ky10-07-bathymetry_e.pdf	.pdf	758529												non_dat			False	unknown_or_non_bathymetry									
KR09-06_bathymetry_dmo::darwin-data-kairei-kr09-06-bathymetry_j.pdf	KR09-06_bathymetry_dmo	KR09-06_bathymetry_dmo/darwin-data-kairei-kr09-06-bathymetry_j.pdf	darwin-data-kairei-kr09-06-bathymetry_j.pdf	.pdf	926825												non_dat			False	unknown_or_non_bathymetry									
KR09-06_bathymetry_dmo::darwin-data-kairei-kr09-06-bathymetry_e.pdf	KR09-06_bathymetry_dmo	KR09-06_bathymetry_dmo/darwin-data-kairei-kr09-06-bathymetry_e.pdf	darwin-data-kairei-kr09-06-bathymetry_e.pdf	.pdf	820356												non_dat			False	unknown_or_non_bathymetry									
KR09-06_bathymetry_dmo::terms_conditions_eng.pdf	KR09-06_bathymetry_dmo	KR09-06_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KR09-06_bathymetry_dmo::terms_conditions_jp.pdf	KR09-06_bathymetry_dmo	KR09-06_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KY06-06_bathymetry_dmo::terms_conditions_eng.pdf	KY06-06_bathymetry_dmo	KY06-06_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KY06-06_bathymetry_dmo::darwin-data-kaiyo-ky06-06-bathymetry_e.pdf	KY06-06_bathymetry_dmo	KY06-06_bathymetry_dmo/darwin-data-kaiyo-ky06-06-bathymetry_e.pdf	darwin-data-kaiyo-ky06-06-bathymetry_e.pdf	.pdf	632229												non_dat			False	unknown_or_non_bathymetry									
KY06-06_bathymetry_dmo::darwin-data-kaiyo-ky06-06-bathymetry_j.pdf	KY06-06_bathymetry_dmo	KY06-06_bathymetry_dmo/darwin-data-kaiyo-ky06-06-bathymetry_j.pdf	darwin-data-kaiyo-ky06-06-bathymetry_j.pdf	.pdf	732657												non_dat			False	unknown_or_non_bathymetry									
KY06-06_bathymetry_dmo::terms_conditions_jp.pdf	KY06-06_bathymetry_dmo	KY06-06_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KR09-11_bathymetry_dmo::terms_conditions_eng.pdf	KR09-11_bathymetry_dmo	KR09-11_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KR09-11_bathymetry_dmo::darwin-data-kairei-kr09-11-bathymetry_e.pdf	KR09-11_bathymetry_dmo	KR09-11_bathymetry_dmo/darwin-data-kairei-kr09-11-bathymetry_e.pdf	darwin-data-kairei-kr09-11-bathymetry_e.pdf	.pdf	847923												non_dat			False	unknown_or_non_bathymetry									
KR09-11_bathymetry_dmo::darwin-data-kairei-kr09-11-bathymetry_j.pdf	KR09-11_bathymetry_dmo	KR09-11_bathymetry_dmo/darwin-data-kairei-kr09-11-bathymetry_j.pdf	darwin-data-kairei-kr09-11-bathymetry_j.pdf	.pdf	951957												non_dat			False	unknown_or_non_bathymetry									
KR09-11_bathymetry_dmo::terms_conditions_jp.pdf	KR09-11_bathymetry_dmo	KR09-11_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
MR03-K04_leg3_bathymetry_dmo::terms_conditions_eng.pdf	MR03-K04_leg3_bathymetry_dmo	MR03-K04_leg3_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
MR03-K04_leg3_bathymetry_dmo::darwin-data-mirai-mr03-k04_leg3-bathymetry_j.pdf	MR03-K04_leg3_bathymetry_dmo	MR03-K04_leg3_bathymetry_dmo/darwin-data-mirai-mr03-k04_leg3-bathymetry_j.pdf	darwin-data-mirai-mr03-k04_leg3-bathymetry_j.pdf	.pdf	762481												non_dat			False	unknown_or_non_bathymetry									
MR03-K04_leg3_bathymetry_dmo::darwin-data-mirai-mr03-k04_leg3-bathymetry_e.pdf	MR03-K04_leg3_bathymetry_dmo	MR03-K04_leg3_bathymetry_dmo/darwin-data-mirai-mr03-k04_leg3-bathymetry_e.pdf	darwin-data-mirai-mr03-k04_leg3-bathymetry_e.pdf	.pdf	655131												non_dat			False	unknown_or_non_bathymetry									
MR03-K04_leg3_bathymetry_dmo::terms_conditions_jp.pdf	MR03-K04_leg3_bathymetry_dmo	MR03-K04_leg3_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KS-21-18_bathymetry_dmo::terms_conditions_eng.pdf	KS-21-18_bathymetry_dmo	KS-21-18_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KS-21-18_bathymetry_dmo::KS-21-18_bathymetry_readme_jp.pdf	KS-21-18_bathymetry_dmo	KS-21-18_bathymetry_dmo/KS-21-18_bathymetry_readme_jp.pdf	KS-21-18_bathymetry_readme_jp.pdf	.pdf	530509												non_dat			False	unknown_or_non_bathymetry									
KS-21-18_bathymetry_dmo::terms_conditions_jp.pdf	KS-21-18_bathymetry_dmo	KS-21-18_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KS-21-18_bathymetry_dmo::KS-21-18_bathymetry_readme_eng.pdf	KS-21-18_bathymetry_dmo	KS-21-18_bathymetry_dmo/KS-21-18_bathymetry_readme_eng.pdf	KS-21-18_bathymetry_readme_eng.pdf	.pdf	375261												non_dat			False	unknown_or_non_bathymetry									
KR04-10_leg2_bathymetry_dmo::terms_conditions_eng.pdf	KR04-10_leg2_bathymetry_dmo	KR04-10_leg2_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KR04-10_leg2_bathymetry_dmo::darwin-data-kairei-kr04-10_leg2-bathymetry_j.pdf	KR04-10_leg2_bathymetry_dmo	KR04-10_leg2_bathymetry_dmo/darwin-data-kairei-kr04-10_leg2-bathymetry_j.pdf	darwin-data-kairei-kr04-10_leg2-bathymetry_j.pdf	.pdf	903158												non_dat			False	unknown_or_non_bathymetry									
KR04-10_leg2_bathymetry_dmo::terms_conditions_jp.pdf	KR04-10_leg2_bathymetry_dmo	KR04-10_leg2_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KR04-10_leg2_bathymetry_dmo::darwin-data-kairei-kr04-10_leg2-bathymetry_e.pdf	KR04-10_leg2_bathymetry_dmo	KR04-10_leg2_bathymetry_dmo/darwin-data-kairei-kr04-10_leg2-bathymetry_e.pdf	darwin-data-kairei-kr04-10_leg2-bathymetry_e.pdf	.pdf	804522												non_dat			False	unknown_or_non_bathymetry									
KR05-11_bathymetry_dmo::terms_conditions_eng.pdf	KR05-11_bathymetry_dmo	KR05-11_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KR05-11_bathymetry_dmo::terms_conditions_jp.pdf	KR05-11_bathymetry_dmo	KR05-11_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KR05-11_bathymetry_dmo::darwin-data-kairei-kr05-11-bathymetry_e.pdf	KR05-11_bathymetry_dmo	KR05-11_bathymetry_dmo/darwin-data-kairei-kr05-11-bathymetry_e.pdf	darwin-data-kairei-kr05-11-bathymetry_e.pdf	.pdf	799709												non_dat			False	unknown_or_non_bathymetry									
KR05-11_bathymetry_dmo::darwin-data-kairei-kr05-11-bathymetry_j.pdf	KR05-11_bathymetry_dmo	KR05-11_bathymetry_dmo/darwin-data-kairei-kr05-11-bathymetry_j.pdf	darwin-data-kairei-kr05-11-bathymetry_j.pdf	.pdf	901763												non_dat			False	unknown_or_non_bathymetry									
KY04-01_leg1_bathymetry_dmo::terms_conditions_eng.pdf	KY04-01_leg1_bathymetry_dmo	KY04-01_leg1_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KY04-01_leg1_bathymetry_dmo::darwin-data-kaiyo-ky04-01_leg1-bathymetry_e.pdf	KY04-01_leg1_bathymetry_dmo	KY04-01_leg1_bathymetry_dmo/darwin-data-kaiyo-ky04-01_leg1-bathymetry_e.pdf	darwin-data-kaiyo-ky04-01_leg1-bathymetry_e.pdf	.pdf	767234												non_dat			False	unknown_or_non_bathymetry									
KY04-01_leg1_bathymetry_dmo::terms_conditions_jp.pdf	KY04-01_leg1_bathymetry_dmo	KY04-01_leg1_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KY04-01_leg1_bathymetry_dmo::darwin-data-kaiyo-ky04-01_leg1-bathymetry_j.pdf	KY04-01_leg1_bathymetry_dmo	KY04-01_leg1_bathymetry_dmo/darwin-data-kaiyo-ky04-01_leg1-bathymetry_j.pdf	darwin-data-kaiyo-ky04-01_leg1-bathymetry_j.pdf	.pdf	867937												non_dat			False	unknown_or_non_bathymetry									
KR05-03_leg2_bathymetry_dmo::terms_conditions_eng.pdf	KR05-03_leg2_bathymetry_dmo	KR05-03_leg2_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KR05-03_leg2_bathymetry_dmo::darwin-data-kairei-kr05-03_leg2-bathymetry_j.pdf	KR05-03_leg2_bathymetry_dmo	KR05-03_leg2_bathymetry_dmo/darwin-data-kairei-kr05-03_leg2-bathymetry_j.pdf	darwin-data-kairei-kr05-03_leg2-bathymetry_j.pdf	.pdf	963582												non_dat			False	unknown_or_non_bathymetry									
KR05-03_leg2_bathymetry_dmo::terms_conditions_jp.pdf	KR05-03_leg2_bathymetry_dmo	KR05-03_leg2_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KR05-03_leg2_bathymetry_dmo::darwin-data-kairei-kr05-03_leg2-bathymetry_e.pdf	KR05-03_leg2_bathymetry_dmo	KR05-03_leg2_bathymetry_dmo/darwin-data-kairei-kr05-03_leg2-bathymetry_e.pdf	darwin-data-kairei-kr05-03_leg2-bathymetry_e.pdf	.pdf	865363												non_dat			False	unknown_or_non_bathymetry									
KM19-09_bathymetry_dmo::terms_conditions_eng.pdf	KM19-09_bathymetry_dmo	KM19-09_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KM19-09_bathymetry_dmo::terms_conditions_jp.pdf	KM19-09_bathymetry_dmo	KM19-09_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KM19-09_bathymetry_dmo::darwin-data-kaimei-km19-09-bathymetry_j.pdf	KM19-09_bathymetry_dmo	KM19-09_bathymetry_dmo/darwin-data-kaimei-km19-09-bathymetry_j.pdf	darwin-data-kaimei-km19-09-bathymetry_j.pdf	.pdf	941177												non_dat			False	unknown_or_non_bathymetry									
KM19-09_bathymetry_dmo::darwin-data-kaimei-km19-09-bathymetry_e.pdf	KM19-09_bathymetry_dmo	KM19-09_bathymetry_dmo/darwin-data-kaimei-km19-09-bathymetry_e.pdf	darwin-data-kaimei-km19-09-bathymetry_e.pdf	.pdf	835705												non_dat			False	unknown_or_non_bathymetry									
KR18-13_bathymetry::terms_conditions_eng.pdf	KR18-13_bathymetry	KR18-13_bathymetry/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KR18-13_bathymetry::darwin-data-kairei-kr18-13-bathymetry_e.pdf	KR18-13_bathymetry	KR18-13_bathymetry/darwin-data-kairei-kr18-13-bathymetry_e.pdf	darwin-data-kairei-kr18-13-bathymetry_e.pdf	.pdf	991665												non_dat			False	unknown_or_non_bathymetry									
KR18-13_bathymetry::terms_conditions_jp.pdf	KR18-13_bathymetry	KR18-13_bathymetry/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KR18-13_bathymetry::darwin-data-kairei-kr18-13-bathymetry_j.pdf	KR18-13_bathymetry	KR18-13_bathymetry/darwin-data-kairei-kr18-13-bathymetry_j.pdf	darwin-data-kairei-kr18-13-bathymetry_j.pdf	.pdf	1091463												non_dat			False	unknown_or_non_bathymetry									
KR04-14_leg1_bathymetry_dmo::terms_conditions_eng.pdf	KR04-14_leg1_bathymetry_dmo	KR04-14_leg1_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KR04-14_leg1_bathymetry_dmo::terms_conditions_jp.pdf	KR04-14_leg1_bathymetry_dmo	KR04-14_leg1_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KR04-14_leg1_bathymetry_dmo::darwin-data-kairei-kr04-14_leg1-bathymetry_j.pdf	KR04-14_leg1_bathymetry_dmo	KR04-14_leg1_bathymetry_dmo/darwin-data-kairei-kr04-14_leg1-bathymetry_j.pdf	darwin-data-kairei-kr04-14_leg1-bathymetry_j.pdf	.pdf	988004												non_dat			False	unknown_or_non_bathymetry									
KR04-14_leg1_bathymetry_dmo::darwin-data-kairei-kr04-14_leg1-bathymetry_e.pdf	KR04-14_leg1_bathymetry_dmo	KR04-14_leg1_bathymetry_dmo/darwin-data-kairei-kr04-14_leg1-bathymetry_e.pdf	darwin-data-kairei-kr04-14_leg1-bathymetry_e.pdf	.pdf	887453												non_dat			False	unknown_or_non_bathymetry									
KR12-01_bathymetry_dmo::terms_conditions_eng.pdf	KR12-01_bathymetry_dmo	KR12-01_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KR12-01_bathymetry_dmo::darwin-data-kairei-kr12-01-bathymetry_j.pdf	KR12-01_bathymetry_dmo	KR12-01_bathymetry_dmo/darwin-data-kairei-kr12-01-bathymetry_j.pdf	darwin-data-kairei-kr12-01-bathymetry_j.pdf	.pdf	976819												non_dat			False	unknown_or_non_bathymetry									
KR12-01_bathymetry_dmo::terms_conditions_jp.pdf	KR12-01_bathymetry_dmo	KR12-01_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KR12-01_bathymetry_dmo::darwin-data-kairei-kr12-01-bathymetry_e.pdf	KR12-01_bathymetry_dmo	KR12-01_bathymetry_dmo/darwin-data-kairei-kr12-01-bathymetry_e.pdf	darwin-data-kairei-kr12-01-bathymetry_e.pdf	.pdf	870806												non_dat			False	unknown_or_non_bathymetry									
MR06-05_leg2_bathymetry_dmo::darwin-data-mirai-mr06-05_leg2-bathymetry_j.pdf	MR06-05_leg2_bathymetry_dmo	MR06-05_leg2_bathymetry_dmo/darwin-data-mirai-mr06-05_leg2-bathymetry_j.pdf	darwin-data-mirai-mr06-05_leg2-bathymetry_j.pdf	.pdf	800109												non_dat			False	unknown_or_non_bathymetry									
MR06-05_leg2_bathymetry_dmo::darwin-data-mirai-mr06-05_leg2-bathymetry_e.pdf	MR06-05_leg2_bathymetry_dmo	MR06-05_leg2_bathymetry_dmo/darwin-data-mirai-mr06-05_leg2-bathymetry_e.pdf	darwin-data-mirai-mr06-05_leg2-bathymetry_e.pdf	.pdf	691390												non_dat			False	unknown_or_non_bathymetry									
MR06-05_leg2_bathymetry_dmo::terms_conditions_eng.pdf	MR06-05_leg2_bathymetry_dmo	MR06-05_leg2_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
MR06-05_leg2_bathymetry_dmo::terms_conditions_jp.pdf	MR06-05_leg2_bathymetry_dmo	MR06-05_leg2_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KR04-12_bathymetry_dmo::darwin-data-kairei-kr04-12-bathymetry_e.pdf	KR04-12_bathymetry_dmo	KR04-12_bathymetry_dmo/darwin-data-kairei-kr04-12-bathymetry_e.pdf	darwin-data-kairei-kr04-12-bathymetry_e.pdf	.pdf	709775												non_dat			False	unknown_or_non_bathymetry									
KR04-12_bathymetry_dmo::terms_conditions_eng.pdf	KR04-12_bathymetry_dmo	KR04-12_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KR04-12_bathymetry_dmo::terms_conditions_jp.pdf	KR04-12_bathymetry_dmo	KR04-12_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KR04-12_bathymetry_dmo::darwin-data-kairei-kr04-12-bathymetry_j.pdf	KR04-12_bathymetry_dmo	KR04-12_bathymetry_dmo/darwin-data-kairei-kr04-12-bathymetry_j.pdf	darwin-data-kairei-kr04-12-bathymetry_j.pdf	.pdf	815654												non_dat			False	unknown_or_non_bathymetry									
KR19-06C_bathymetry_dmo::terms_conditions_eng.pdf	KR19-06C_bathymetry_dmo	KR19-06C_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KR19-06C_bathymetry_dmo::darwin-data-kairei-kr19-06c-bathymetry_j.pdf	KR19-06C_bathymetry_dmo	KR19-06C_bathymetry_dmo/darwin-data-kairei-kr19-06c-bathymetry_j.pdf	darwin-data-kairei-kr19-06c-bathymetry_j.pdf	.pdf	905220												non_dat			False	unknown_or_non_bathymetry									
KR19-06C_bathymetry_dmo::terms_conditions_jp.pdf	KR19-06C_bathymetry_dmo	KR19-06C_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KR19-06C_bathymetry_dmo::darwin-data-kairei-kr19-06c-bathymetry_e.pdf	KR19-06C_bathymetry_dmo	KR19-06C_bathymetry_dmo/darwin-data-kairei-kr19-06c-bathymetry_e.pdf	darwin-data-kairei-kr19-06c-bathymetry_e.pdf	.pdf	803950												non_dat			False	unknown_or_non_bathymetry									
KM21-12_bathymetry_dmo::KM21-12_bathymetry_readme_jp.pdf	KM21-12_bathymetry_dmo	KM21-12_bathymetry_dmo/KM21-12_bathymetry_readme_jp.pdf	KM21-12_bathymetry_readme_jp.pdf	.pdf	547481												non_dat			False	unknown_or_non_bathymetry									
KM21-12_bathymetry_dmo::terms_conditions_eng.pdf	KM21-12_bathymetry_dmo	KM21-12_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
KM21-12_bathymetry_dmo::terms_conditions_jp.pdf	KM21-12_bathymetry_dmo	KM21-12_bathymetry_dmo/terms_conditions_jp.pdf	terms_conditions_jp.pdf	.pdf	68731												non_dat			False	unknown_or_non_bathymetry									
KM21-12_bathymetry_dmo::KM21-12_bathymetry_readme_eng.pdf	KM21-12_bathymetry_dmo	KM21-12_bathymetry_dmo/KM21-12_bathymetry_readme_eng.pdf	KM21-12_bathymetry_readme_eng.pdf	.pdf	393332												non_dat			False	unknown_or_non_bathymetry									
KR20-12_bathymetry_dmo::terms_conditions_eng.pdf	KR20-12_bathymetry_dmo	KR20-12_bathymetry_dmo/terms_conditions_eng.pdf	terms_conditions_eng.pdf	.pdf	48268												non_dat			False	unknown_or_non_bathymetry									
