file_id	cruise_id_guess	subzip_id	source_file	track_kind	data_layout	line_count	n_file_cells	n_points_total	quality_flag	exclude_from_primary_cells	flag_reason	flag_source	residual_other_cruise_median	residual_other_cruise_mad	residual_other_cruise_rmse	residual_other_file_median	residual_other_file_mad	residual_other_file_rmse	recommended_action_from_06a	action_reason_from_06a
KR12-03_bathymetry_dmo::20120201.dat	KR12-03	KR12-03_bathymetry_dmo	KR12-03_bathymetry_dmo/20120201.dat	unknown_or_survey	lon_lat_depth_3col	1117041.0	119	1117041	keep	False										
KR12-03_bathymetry_dmo::20120202.dat	KR12-03	KR12-03_bathymetry_dmo	KR12-03_bathymetry_dmo/20120202.dat	unknown_or_survey	lon_lat_depth_3col	747662.0	256	747662	keep	False										
KR12-03_bathymetry_dmo::20120203.dat	KR12-03	KR12-03_bathymetry_dmo	KR12-03_bathymetry_dmo/20120203.dat	unknown_or_survey	lon_lat_depth_3col	217671.0	24	217671	keep	False										
KR12-03_bathymetry_dmo::T20120131.dat	KR12-03	KR12-03_bathymetry_dmo	KR12-03_bathymetry_dmo/T20120131.dat	transit	lon_lat_depth_3col	514527.0	315	514527	keep	False										
KR12-03_bathymetry_dmo::T20120203.dat	KR12-03	KR12-03_bathymetry_dmo	KR12-03_bathymetry_dmo/T20120203.dat	transit	lon_lat_depth_3col	1087506.0	639	1087506	keep	False										
KR12-03_bathymetry_dmo::T20120204.dat	KR12-03	KR12-03_bathymetry_dmo	KR12-03_bathymetry_dmo/T20120204.dat	transit	lon_lat_depth_3col	1229559.0	1755	1229559	keep	False										
KR12-03_bathymetry_dmo::T20120205.dat	KR12-03	KR12-03_bathymetry_dmo	KR12-03_bathymetry_dmo/T20120205.dat	transit	lon_lat_depth_3col	428986.0	481	428986	keep	False										
KR12-04_bathymetry_dmo::20120213.dat	KR12-04	KR12-04_bathymetry_dmo	KR12-04_bathymetry_dmo/20120213.dat	unknown_or_survey	lon_lat_depth_3col	1105857.0	200	1105857	keep	False										
KR12-04_bathymetry_dmo::20120214.dat	KR12-04	KR12-04_bathymetry_dmo	KR12-04_bathymetry_dmo/20120214.dat	unknown_or_survey	lon_lat_depth_3col	1149378.0	354	1149378	keep	False										
KR12-04_bathymetry_dmo::20120215.dat	KR12-04	KR12-04_bathymetry_dmo	KR12-04_bathymetry_dmo/20120215.dat	unknown_or_survey	lon_lat_depth_3col	1641008.0	261	1641008	keep	False										
KR12-04_bathymetry_dmo::20120216.dat	KR12-04	KR12-04_bathymetry_dmo	KR12-04_bathymetry_dmo/20120216.dat	unknown_or_survey	lon_lat_depth_3col	289289.0	113	289289	keep	False										
KR12-04_bathymetry_dmo::T20120213.dat	KR12-04	KR12-04_bathymetry_dmo	KR12-04_bathymetry_dmo/T20120213.dat	transit	lon_lat_depth_3col	517422.0	272	517422	keep	False										
KR12-04_bathymetry_dmo::T20120216.dat	KR12-04	KR12-04_bathymetry_dmo	KR12-04_bathymetry_dmo/T20120216.dat	transit	lon_lat_depth_3col	797549.0	292	797549	keep	False										
KR12-06_bathymetry_dmo::20120226.dat	KR12-06	KR12-06_bathymetry_dmo	KR12-06_bathymetry_dmo/20120226.dat	unknown_or_survey	lon_lat_depth_3col	184643.0	41	184643	keep	False										
KR12-06_bathymetry_dmo::20120227.dat	KR12-06	KR12-06_bathymetry_dmo	KR12-06_bathymetry_dmo/20120227.dat	unknown_or_survey	lon_lat_depth_3col	2288789.0	43	2288789	keep	False										
KR12-06_bathymetry_dmo::20120228.dat	KR12-06	KR12-06_bathymetry_dmo	KR12-06_bathymetry_dmo/20120228.dat	unknown_or_survey	lon_lat_depth_3col	1378649.0	75	1378649	keep	False										
KR12-06_bathymetry_dmo::T20120228.dat	KR12-06	KR12-06_bathymetry_dmo	KR12-06_bathymetry_dmo/T20120228.dat	transit	lon_lat_depth_3col	186884.0	50	186884	keep	False										
KR12-07_bathymetry_dmo::20120307.dat	KR12-07	KR12-07_bathymetry_dmo	KR12-07_bathymetry_dmo/20120307.dat	unknown_or_survey	lon_lat_depth_3col	719890.0	197	719890	keep	False										
KR12-07_bathymetry_dmo::20120308.dat	KR12-07	KR12-07_bathymetry_dmo	KR12-07_bathymetry_dmo/20120308.dat	unknown_or_survey	lon_lat_depth_3col	355736.0	107	355736	keep	False										
KR12-07_bathymetry_dmo::20120309.dat	KR12-07	KR12-07_bathymetry_dmo	KR12-07_bathymetry_dmo/20120309.dat	unknown_or_survey	lon_lat_depth_3col	429583.0	114	429583	keep	False										
KR12-07_bathymetry_dmo::20120310.dat	KR12-07	KR12-07_bathymetry_dmo	KR12-07_bathymetry_dmo/20120310.dat	unknown_or_survey	lon_lat_depth_3col	286335.0	282	286335	keep	False										
KR12-07_bathymetry_dmo::T20120306.dat	KR12-07	KR12-07_bathymetry_dmo	KR12-07_bathymetry_dmo/T20120306.dat	transit	lon_lat_depth_3col	711829.0	215	711829	keep	False										
KR12-07_bathymetry_dmo::T20120307.dat	KR12-07	KR12-07_bathymetry_dmo	KR12-07_bathymetry_dmo/T20120307.dat	transit	lon_lat_depth_3col	1644520.0	468	1644520	keep	False										
KR12-07_bathymetry_dmo::T20120308.dat	KR12-07	KR12-07_bathymetry_dmo	KR12-07_bathymetry_dmo/T20120308.dat	transit	lon_lat_depth_3col	1385591.0	281	1385591	keep	False										
KR12-07_bathymetry_dmo::T20120309.dat	KR12-07	KR12-07_bathymetry_dmo	KR12-07_bathymetry_dmo/T20120309.dat	transit	lon_lat_depth_3col	475627.0	207	475627	keep	False										
KR12-07_bathymetry_dmo::T20120310.dat	KR12-07	KR12-07_bathymetry_dmo	KR12-07_bathymetry_dmo/T20120310.dat	transit	lon_lat_depth_3col	1007053.0	245	1007053	keep	False										
KR12-08_bathymetry_dmo::20120314.dat	KR12-08	KR12-08_bathymetry_dmo	KR12-08_bathymetry_dmo/20120314.dat	unknown_or_survey	lon_lat_depth_3col	244412.0	118	244412	keep	False										
KR12-08_bathymetry_dmo::20120315.dat	KR12-08	KR12-08_bathymetry_dmo	KR12-08_bathymetry_dmo/20120315.dat	unknown_or_survey	lon_lat_depth_3col	1228727.0	307	1228727	keep	False										
KR12-08_bathymetry_dmo::20120316.dat	KR12-08	KR12-08_bathymetry_dmo	KR12-08_bathymetry_dmo/20120316.dat	unknown_or_survey	lon_lat_depth_3col	883782.0	140	883782	keep	False										
KR12-08_bathymetry_dmo::20120317.dat	KR12-08	KR12-08_bathymetry_dmo	KR12-08_bathymetry_dmo/20120317.dat	unknown_or_survey	lon_lat_depth_3col	705900.0	238	705900	keep	False										
KR12-08_bathymetry_dmo::20120318.dat	KR12-08	KR12-08_bathymetry_dmo	KR12-08_bathymetry_dmo/20120318.dat	unknown_or_survey	lon_lat_depth_3col	54928.0	194	54928	keep	False										
KR12-08_bathymetry_dmo::T20120314.dat	KR12-08	KR12-08_bathymetry_dmo	KR12-08_bathymetry_dmo/T20120314.dat	transit	lon_lat_depth_3col	947709.0	396	947709	keep	False										
KR12-08_bathymetry_dmo::T20120317.dat	KR12-08	KR12-08_bathymetry_dmo	KR12-08_bathymetry_dmo/T20120317.dat	transit	lon_lat_depth_3col	38589.0	70	38589	keep	False										
KR12-08_bathymetry_dmo::T20120318.dat	KR12-08	KR12-08_bathymetry_dmo	KR12-08_bathymetry_dmo/T20120318.dat	transit	lon_lat_depth_3col	2094064.0	1166	2094064	keep	False										
KR12-08_bathymetry_dmo::T20120319.dat	KR12-08	KR12-08_bathymetry_dmo	KR12-08_bathymetry_dmo/T20120319.dat	transit	lon_lat_depth_3col	171956.0	34	171956	keep	False										
KR12-09_bathymetry::T20120323.dat	KR12-09	KR12-09_bathymetry	KR12-09_bathymetry/T20120323.dat	transit	lon_lat_depth_3col	653124.0	316	653124	keep	False										
KR12-09_bathymetry::T20120324.dat	KR12-09	KR12-09_bathymetry	KR12-09_bathymetry/T20120324.dat	transit	lon_lat_depth_3col	68850.0	36	68850	keep	False										
KR12-12_leg2_bathymetry_dmo::20120724.dat	KR12-12	KR12-12_leg2_bathymetry_dmo	KR12-12_leg2_bathymetry_dmo/20120724.dat	unknown_or_survey	lon_lat_depth_3col	366177.0	309	366177	keep	False										
KR12-12_leg2_bathymetry_dmo::20120725.dat	KR12-12	KR12-12_leg2_bathymetry_dmo	KR12-12_leg2_bathymetry_dmo/20120725.dat	unknown_or_survey	lon_lat_depth_3col	1343795.0	507	1343795	keep	False										
KR12-12_leg2_bathymetry_dmo::20120726.dat	KR12-12	KR12-12_leg2_bathymetry_dmo	KR12-12_leg2_bathymetry_dmo/20120726.dat	unknown_or_survey	lon_lat_depth_3col	875138.0	1230	875138	keep	False										
KR12-12_leg2_bathymetry_dmo::20120727.dat	KR12-12	KR12-12_leg2_bathymetry_dmo	KR12-12_leg2_bathymetry_dmo/20120727.dat	unknown_or_survey	lon_lat_depth_3col	743960.0	1028	743960	keep	False										
KR12-12_leg2_bathymetry_dmo::20120728.dat	KR12-12	KR12-12_leg2_bathymetry_dmo	KR12-12_leg2_bathymetry_dmo/20120728.dat	unknown_or_survey	lon_lat_depth_3col	1223587.0	365	1223587	keep	False										
KR12-12_leg2_bathymetry_dmo::20120729.dat	KR12-12	KR12-12_leg2_bathymetry_dmo	KR12-12_leg2_bathymetry_dmo/20120729.dat	unknown_or_survey	lon_lat_depth_3col	1523111.0	508	1523111	keep	False										
KR12-12_leg2_bathymetry_dmo::20120730.dat	KR12-12	KR12-12_leg2_bathymetry_dmo	KR12-12_leg2_bathymetry_dmo/20120730.dat	unknown_or_survey	lon_lat_depth_3col	433517.0	40	433517	keep	False										
KR12-12_leg2_bathymetry_dmo::T20120723.dat	KR12-12	KR12-12_leg2_bathymetry_dmo	KR12-12_leg2_bathymetry_dmo/T20120723.dat	transit	lon_lat_depth_3col	254236.0	195	254236	keep	False										
KR12-12_leg2_bathymetry_dmo::T20120724.dat	KR12-12	KR12-12_leg2_bathymetry_dmo	KR12-12_leg2_bathymetry_dmo/T20120724.dat	transit	lon_lat_depth_3col	280423.0	474	280423	keep	False										
KR12-12_leg2_bathymetry_dmo::T20120730.dat	KR12-12	KR12-12_leg2_bathymetry_dmo	KR12-12_leg2_bathymetry_dmo/T20120730.dat	transit	lon_lat_depth_3col	1031886.0	346	1031886	keep	False										
KR12-12_leg2_bathymetry_dmo::T20120731.dat	KR12-12	KR12-12_leg2_bathymetry_dmo	KR12-12_leg2_bathymetry_dmo/T20120731.dat	transit	lon_lat_depth_3col	180908.0	56	180908	keep	False										
KR12-12_leg2_bathymetry_dmo::T20120802.dat	KR12-12	KR12-12_leg2_bathymetry_dmo	KR12-12_leg2_bathymetry_dmo/T20120802.dat	transit	lon_lat_depth_3col	154973.0	412	154973	keep	False										
KR12-12_leg2_bathymetry_dmo::T20120803.dat	KR12-12	KR12-12_leg2_bathymetry_dmo	KR12-12_leg2_bathymetry_dmo/T20120803.dat	transit	lon_lat_depth_3col	608327.0	137	608327	keep	False										
KR12-12_leg2_bathymetry_dmo::T20120804.dat	KR12-12	KR12-12_leg2_bathymetry_dmo	KR12-12_leg2_bathymetry_dmo/T20120804.dat	transit	lon_lat_depth_3col	4319.0	10	4319	keep	False										
KR12-13_bathymetry_dmo::20120810.dat	KR12-13	KR12-13_bathymetry_dmo	KR12-13_bathymetry_dmo/20120810.dat	unknown_or_survey	lon_lat_depth_3col	162014.0	8	162014	keep	False										
KR12-13_bathymetry_dmo::20120811.dat	KR12-13	KR12-13_bathymetry_dmo	KR12-13_bathymetry_dmo/20120811.dat	unknown_or_survey	lon_lat_depth_3col	99816.0	131	99816	keep	False										
KR12-13_bathymetry_dmo::20120812.dat	KR12-13	KR12-13_bathymetry_dmo	KR12-13_bathymetry_dmo/20120812.dat	unknown_or_survey	lon_lat_depth_3col	857307.0	727	857307	keep	False										
KR12-13_bathymetry_dmo::T20120813.dat	KR12-13	KR12-13_bathymetry_dmo	KR12-13_bathymetry_dmo/T20120813.dat	transit	lon_lat_depth_3col	1183878.0	225	1183878	keep	False										
KR12-14_bathymetry_dmo::20120819.dat	KR12-14	KR12-14_bathymetry_dmo	KR12-14_bathymetry_dmo/20120819.dat	unknown_or_survey	lon_lat_depth_3col	271577.0	1170	271577	keep	False										
KR12-14_bathymetry_dmo::20120820.dat	KR12-14	KR12-14_bathymetry_dmo	KR12-14_bathymetry_dmo/20120820.dat	unknown_or_survey	lon_lat_depth_3col	198941.0	969	198941	keep	False										
KR12-14_bathymetry_dmo::20120821.dat	KR12-14	KR12-14_bathymetry_dmo	KR12-14_bathymetry_dmo/20120821.dat	unknown_or_survey	lon_lat_depth_3col	282936.0	1495	282936	keep	False										
KR12-14_bathymetry_dmo::20120822.dat	KR12-14	KR12-14_bathymetry_dmo	KR12-14_bathymetry_dmo/20120822.dat	unknown_or_survey	lon_lat_depth_3col	432205.0	1881	432205	keep	False										
KR12-14_bathymetry_dmo::20120823.dat	KR12-14	KR12-14_bathymetry_dmo	KR12-14_bathymetry_dmo/20120823.dat	unknown_or_survey	lon_lat_depth_3col	341813.0	839	341813	keep	False										
KR12-14_bathymetry_dmo::20120824.dat	KR12-14	KR12-14_bathymetry_dmo	KR12-14_bathymetry_dmo/20120824.dat	unknown_or_survey	lon_lat_depth_3col	149978.0	419	149978	keep	False										
KR12-14_bathymetry_dmo::20120825.dat	KR12-14	KR12-14_bathymetry_dmo	KR12-14_bathymetry_dmo/20120825.dat	unknown_or_survey	lon_lat_depth_3col	205908.0	805	205908	keep	False										
KR12-14_bathymetry_dmo::20120826.dat	KR12-14	KR12-14_bathymetry_dmo	KR12-14_bathymetry_dmo/20120826.dat	unknown_or_survey	lon_lat_depth_3col	293559.0	811	293559	keep	False										
KR12-14_bathymetry_dmo::20120827.dat	KR12-14	KR12-14_bathymetry_dmo	KR12-14_bathymetry_dmo/20120827.dat	unknown_or_survey	lon_lat_depth_3col	473759.0	582	473759	keep	False										
KR12-14_bathymetry_dmo::20120828.dat	KR12-14	KR12-14_bathymetry_dmo	KR12-14_bathymetry_dmo/20120828.dat	unknown_or_survey	lon_lat_depth_3col	335158.0	1189	335158	keep	False										
KR12-14_bathymetry_dmo::20120829.dat	KR12-14	KR12-14_bathymetry_dmo	KR12-14_bathymetry_dmo/20120829.dat	unknown_or_survey	lon_lat_depth_3col	342734.0	1283	342734	keep	False										
KR12-14_bathymetry_dmo::20120830.dat	KR12-14	KR12-14_bathymetry_dmo	KR12-14_bathymetry_dmo/20120830.dat	unknown_or_survey	lon_lat_depth_3col	246886.0	1437	246886	keep	False										
KR12-14_bathymetry_dmo::20120831.dat	KR12-14	KR12-14_bathymetry_dmo	KR12-14_bathymetry_dmo/20120831.dat	unknown_or_survey	lon_lat_depth_3col	227329.0	1597	227329	keep	False										
KR12-14_bathymetry_dmo::20120901.dat	KR12-14	KR12-14_bathymetry_dmo	KR12-14_bathymetry_dmo/20120901.dat	unknown_or_survey	lon_lat_depth_3col	86094.0	88	86094	keep	False										
KR12-14_bathymetry_dmo::20120902.dat	KR12-14	KR12-14_bathymetry_dmo	KR12-14_bathymetry_dmo/20120902.dat	unknown_or_survey	lon_lat_depth_3col	242503.0	1302	242503	keep	False										
KR12-15_bathymetry_dmo::20121007.dat	KR12-15	KR12-15_bathymetry_dmo	KR12-15_bathymetry_dmo/20121007.dat	unknown_or_survey	lon_lat_depth_3col	10005.0	64	10005	keep	False			-2.0552499999998872	24.744750000000295	240.11106101679155	-2.746375000000171	23.610625000000255	240.14023281546116	keep	no significant bias or variance detected
KR12-15_bathymetry_dmo::20121008.dat	KR12-15	KR12-15_bathymetry_dmo	KR12-15_bathymetry_dmo/20121008.dat	unknown_or_survey	lon_lat_depth_3col	369937.0	1186	369937	keep	False			4.249999999999545	12.931500000000597	57.42523928983738	4.304374999999709	13.003125000000182	57.35520244647533	keep	no significant bias or variance detected
KR12-15_bathymetry_dmo::20121009.dat	KR12-15	KR12-15_bathymetry_dmo	KR12-15_bathymetry_dmo/20121009.dat	unknown_or_survey	lon_lat_depth_3col	670988.0	896	670988	keep	False			4.662500000000364	8.478625000000193	32.96369211424711	4.25	8.260749999999916	32.82307824069447	keep	no significant bias or variance detected
KR12-15_bathymetry_dmo::20121010.dat	KR12-15	KR12-15_bathymetry_dmo	KR12-15_bathymetry_dmo/20121010.dat	unknown_or_survey	lon_lat_depth_3col	520697.0	1640	520697	keep	False			6.200000000000728	11.121874999999818	115.12978150830268	6.006500000000415	11.102250000000822	115.11528688507154	keep	no significant bias or variance detected
KR12-15_bathymetry_dmo::20121011.dat	KR12-15	KR12-15_bathymetry_dmo	KR12-15_bathymetry_dmo/20121011.dat	unknown_or_survey	lon_lat_depth_3col	871402.0	771	871402	keep	False			5.813500000000204	7.454999999999927	29.319713089044576	5.521250000000009	7.532750000000533	29.319199265617183	keep	no significant bias or variance detected
KR12-15_bathymetry_dmo::20121014.dat	KR12-15	KR12-15_bathymetry_dmo	KR12-15_bathymetry_dmo/20121014.dat	unknown_or_survey	lon_lat_depth_3col	273443.0	395	273443	keep	False			5.846499999999651	7.003500000000258	28.211762515018396	4.593000000000302	7.193000000000211	28.083787130948963	keep	no significant bias or variance detected
KR12-15_bathymetry_dmo::T20121007.dat	KR12-15	KR12-15_bathymetry_dmo	KR12-15_bathymetry_dmo/T20121007.dat	transit	lon_lat_depth_3col	196784.0	888	196784	keep	False			9.395750000000135	12.272000000000162	37.51998774897447	9.395750000000135	12.260999999999967	37.51805378517761	keep	no significant bias or variance detected
KR12-15_bathymetry_dmo::T20121014.dat	KR12-15	KR12-15_bathymetry_dmo	KR12-15_bathymetry_dmo/T20121014.dat	transit	lon_lat_depth_3col	241372.0	117	241372	keep	False			5.2000000000000455	4.435999999999922	12.89247349637379	5.2000000000000455	4.435999999999922	12.842100401666997	keep	no significant bias or variance detected
KR12-16_bathymetry_dmo::20121016.dat	KR12-16	KR12-16_bathymetry_dmo	KR12-16_bathymetry_dmo/20121016.dat	unknown_or_survey	lon_lat_depth_3col	546672.0	539	546672	keep	False										
KR12-16_bathymetry_dmo::20121017.dat	KR12-16	KR12-16_bathymetry_dmo	KR12-16_bathymetry_dmo/20121017.dat	unknown_or_survey	lon_lat_depth_3col	754482.0	522	754482	keep	False										
KR12-16_bathymetry_dmo::20121018.dat	KR12-16	KR12-16_bathymetry_dmo	KR12-16_bathymetry_dmo/20121018.dat	unknown_or_survey	lon_lat_depth_3col	977673.0	812	977673	keep	False										
KR12-16_bathymetry_dmo::20121019.dat	KR12-16	KR12-16_bathymetry_dmo	KR12-16_bathymetry_dmo/20121019.dat	unknown_or_survey	lon_lat_depth_3col	957092.0	655	957092	keep	False										
KR12-16_bathymetry_dmo::20121020.dat	KR12-16	KR12-16_bathymetry_dmo	KR12-16_bathymetry_dmo/20121020.dat	unknown_or_survey	lon_lat_depth_3col	235457.0	1133	235457	keep	False										
KR12-16_bathymetry_dmo::20121021.dat	KR12-16	KR12-16_bathymetry_dmo	KR12-16_bathymetry_dmo/20121021.dat	unknown_or_survey	lon_lat_depth_3col	532718.0	622	532718	keep	False										
KR12-16_bathymetry_dmo::20121022.dat	KR12-16	KR12-16_bathymetry_dmo	KR12-16_bathymetry_dmo/20121022.dat	unknown_or_survey	lon_lat_depth_3col	623556.0	447	623556	keep	False										
KR12-16_bathymetry_dmo::20121024.dat	KR12-16	KR12-16_bathymetry_dmo	KR12-16_bathymetry_dmo/20121024.dat	unknown_or_survey	lon_lat_depth_3col	897726.0	797	897726	keep	False										
KR12-16_bathymetry_dmo::20121025.dat	KR12-16	KR12-16_bathymetry_dmo	KR12-16_bathymetry_dmo/20121025.dat	unknown_or_survey	lon_lat_depth_3col	226307.0	880	226307	keep	False										
KR12-16_bathymetry_dmo::20121026.dat	KR12-16	KR12-16_bathymetry_dmo	KR12-16_bathymetry_dmo/20121026.dat	unknown_or_survey	lon_lat_depth_3col	188620.0	894	188620	keep	False										
KR12-16_bathymetry_dmo::T20121016.dat	KR12-16	KR12-16_bathymetry_dmo	KR12-16_bathymetry_dmo/T20121016.dat	transit	lon_lat_depth_3col	203794.0	62	203794	keep	False										
KR12-16_bathymetry_dmo::T20121027.dat	KR12-16	KR12-16_bathymetry_dmo	KR12-16_bathymetry_dmo/T20121027.dat	transit	lon_lat_depth_3col	782121.0	1128	782121	keep	False										
KR12-17_bathymetry_dmo::20121104.dat	KR12-17	KR12-17_bathymetry_dmo	KR12-17_bathymetry_dmo/20121104.dat	unknown_or_survey	lon_lat_depth_3col	106956.0	382	106956	keep	False										
KR12-17_bathymetry_dmo::20121108.dat	KR12-17	KR12-17_bathymetry_dmo	KR12-17_bathymetry_dmo/20121108.dat	unknown_or_survey	lon_lat_depth_3col	45251.0	211	45251	keep	False										
KR12-17_bathymetry_dmo::T20121101.dat	KR12-17	KR12-17_bathymetry_dmo	KR12-17_bathymetry_dmo/T20121101.dat	transit	lon_lat_depth_3col	654571.0	200	654571	keep	False										
KR12-17_bathymetry_dmo::T20121102.dat	KR12-17	KR12-17_bathymetry_dmo	KR12-17_bathymetry_dmo/T20121102.dat	transit	lon_lat_depth_3col	183170.0	112	183170	keep	False										
KR12-17_bathymetry_dmo::T20121103.dat	KR12-17	KR12-17_bathymetry_dmo	KR12-17_bathymetry_dmo/T20121103.dat	transit	lon_lat_depth_3col	12734.0	53	12734	keep	False										
KR12-17_bathymetry_dmo::T20121108.dat	KR12-17	KR12-17_bathymetry_dmo	KR12-17_bathymetry_dmo/T20121108.dat	transit	lon_lat_depth_3col	179577.0	356	179577	keep	False										
KR12-18_bathymetry_dmo::20121114.dat	KR12-18	KR12-18_bathymetry_dmo	KR12-18_bathymetry_dmo/20121114.dat	unknown_or_survey	lon_lat_depth_3col	80340.0	237	80340	keep	False										
KR12-18_bathymetry_dmo::20121115.dat	KR12-18	KR12-18_bathymetry_dmo	KR12-18_bathymetry_dmo/20121115.dat	unknown_or_survey	lon_lat_depth_3col	69738.0	233	69738	keep	False										
KR12-18_bathymetry_dmo::20121116.dat	KR12-18	KR12-18_bathymetry_dmo	KR12-18_bathymetry_dmo/20121116.dat	unknown_or_survey	lon_lat_depth_3col	138142.0	509	138142	keep	False										
KR12-18_bathymetry_dmo::20121117.dat	KR12-18	KR12-18_bathymetry_dmo	KR12-18_bathymetry_dmo/20121117.dat	unknown_or_survey	lon_lat_depth_3col	346724.0	515	346724	keep	False										
KR12-18_bathymetry_dmo::20121118.dat	KR12-18	KR12-18_bathymetry_dmo	KR12-18_bathymetry_dmo/20121118.dat	unknown_or_survey	lon_lat_depth_3col	36006.0	258	36006	keep	False										
KR12-18_bathymetry_dmo::20121120.dat	KR12-18	KR12-18_bathymetry_dmo	KR12-18_bathymetry_dmo/20121120.dat	unknown_or_survey	lon_lat_depth_3col	10874.0	36	10874	keep	False										
KR12-18_bathymetry_dmo::T20121112.dat	KR12-18	KR12-18_bathymetry_dmo	KR12-18_bathymetry_dmo/T20121112.dat	transit	lon_lat_depth_3col	53854.0	272	53854	keep	False										
KR12-18_bathymetry_dmo::T20121113.dat	KR12-18	KR12-18_bathymetry_dmo	KR12-18_bathymetry_dmo/T20121113.dat	transit	lon_lat_depth_3col	696336.0	2559	696336	keep	False										
KR12-18_bathymetry_dmo::T20121114.dat	KR12-18	KR12-18_bathymetry_dmo	KR12-18_bathymetry_dmo/T20121114.dat	transit	lon_lat_depth_3col	472163.0	1720	472163	keep	False										
KR12-18_bathymetry_dmo::T20121118.dat	KR12-18	KR12-18_bathymetry_dmo	KR12-18_bathymetry_dmo/T20121118.dat	transit	lon_lat_depth_3col	17177.0	124	17177	keep	False										
KR12-18_bathymetry_dmo::T20121119.dat	KR12-18	KR12-18_bathymetry_dmo	KR12-18_bathymetry_dmo/T20121119.dat	transit	lon_lat_depth_3col	453532.0	3041	453532	keep	False										
KR12-18_bathymetry_dmo::T20121120.dat	KR12-18	KR12-18_bathymetry_dmo	KR12-18_bathymetry_dmo/T20121120.dat	transit	lon_lat_depth_3col	71917.0	222	71917	keep	False										
KR12-18_bathymetry_dmo::T20121121.dat	KR12-18	KR12-18_bathymetry_dmo	KR12-18_bathymetry_dmo/T20121121.dat	transit	lon_lat_depth_3col	34659.0	158	34659	keep	False										
KR12-18_bathymetry_dmo::T20121122.dat	KR12-18	KR12-18_bathymetry_dmo	KR12-18_bathymetry_dmo/T20121122.dat	transit	lon_lat_depth_3col	434939.0	2233	434939	keep	False										
KR12-18_bathymetry_dmo::T20121123.dat	KR12-18	KR12-18_bathymetry_dmo	KR12-18_bathymetry_dmo/T20121123.dat	transit	lon_lat_depth_3col	570840.0	2547	570840	keep	False										
KR12-18_bathymetry_dmo::T20121124.dat	KR12-18	KR12-18_bathymetry_dmo	KR12-18_bathymetry_dmo/T20121124.dat	transit	lon_lat_depth_3col	159401.0	59	159401	keep	False										
KR12-19_bathymetry_dmo::20121201.dat	KR12-19	KR12-19_bathymetry_dmo	KR12-19_bathymetry_dmo/20121201.dat	unknown_or_survey	lon_lat_depth_3col	10302.0	102	10302	keep	False										
KR12-19_bathymetry_dmo::20121202.dat	KR12-19	KR12-19_bathymetry_dmo	KR12-19_bathymetry_dmo/20121202.dat	unknown_or_survey	lon_lat_depth_3col	128791.0	425	128791	keep	False										
KR12-19_bathymetry_dmo::20121205.dat	KR12-19	KR12-19_bathymetry_dmo	KR12-19_bathymetry_dmo/20121205.dat	unknown_or_survey	lon_lat_depth_3col	260001.0	543	260001	keep	False										
KR12-19_bathymetry_dmo::T20121203.dat	KR12-19	KR12-19_bathymetry_dmo	KR12-19_bathymetry_dmo/T20121203.dat	transit	lon_lat_depth_3col	289726.0	433	289726	keep	False										
KR12-19_bathymetry_dmo::T20121205.dat	KR12-19	KR12-19_bathymetry_dmo	KR12-19_bathymetry_dmo/T20121205.dat	transit	lon_lat_depth_3col	73227.0	326	73227	keep	False										
KR12-20_bathymetry_dmo::20121211.dat	KR12-20	KR12-20_bathymetry_dmo	KR12-20_bathymetry_dmo/20121211.dat	unknown_or_survey	lon_lat_depth_3col	145885.0	337	145885	keep	False										
KR12-20_bathymetry_dmo::20121212.dat	KR12-20	KR12-20_bathymetry_dmo	KR12-20_bathymetry_dmo/20121212.dat	unknown_or_survey	lon_lat_depth_3col	357746.0	1341	357746	keep	False										
KR12-20_bathymetry_dmo::20121213.dat	KR12-20	KR12-20_bathymetry_dmo	KR12-20_bathymetry_dmo/20121213.dat	unknown_or_survey	lon_lat_depth_3col	400443.0	1475	400443	keep	False										
KR12-20_bathymetry_dmo::20121214.dat	KR12-20	KR12-20_bathymetry_dmo	KR12-20_bathymetry_dmo/20121214.dat	unknown_or_survey	lon_lat_depth_3col	316255.0	1890	316255	keep	False										
KR12-20_bathymetry_dmo::20121215.dat	KR12-20	KR12-20_bathymetry_dmo	KR12-20_bathymetry_dmo/20121215.dat	unknown_or_survey	lon_lat_depth_3col	47537.0	264	47537	keep	False										
KR12-20_bathymetry_dmo::20121216.dat	KR12-20	KR12-20_bathymetry_dmo	KR12-20_bathymetry_dmo/20121216.dat	unknown_or_survey	lon_lat_depth_3col	1364245.0	300	1364245	keep	False										
KR12-20_bathymetry_dmo::20121217.dat	KR12-20	KR12-20_bathymetry_dmo	KR12-20_bathymetry_dmo/20121217.dat	unknown_or_survey	lon_lat_depth_3col	460258.0	462	460258	keep	False										
KR12-20_bathymetry_dmo::20121218.dat	KR12-20	KR12-20_bathymetry_dmo	KR12-20_bathymetry_dmo/20121218.dat	unknown_or_survey	lon_lat_depth_3col	37571.0	5	37571	keep	False										
KR12-20_bathymetry_dmo::20121219.dat	KR12-20	KR12-20_bathymetry_dmo	KR12-20_bathymetry_dmo/20121219.dat	unknown_or_survey	lon_lat_depth_3col	1818912.0	156	1818912	keep	False										
