file_id	subzip_id	relative_path	filename	ext	size_bytes	line_count	col_count	is_ascii	has_header	lon_min	lon_max	lat_min	lat_max	depth_min	depth_max	depth_sign	status	notes	first_lines	used_for_points	data_layout	lon_col	lat_col	depth_col	date_col	time_col	sonar_idx_col	cruise_id_guess	date_guess	track_kind	file_role	include_in_points_raw	exclude_reason	duplicate_group_id	duplicate_candidate
MR06-05_leg3_bathymetry_dmo::20070110.dat	MR06-05_leg3_bathymetry_dmo	MR06-05_leg3_bathymetry_dmo/20070110.dat	20070110.dat	.dat	18674337	565889.0	3.0	True	False	136.930757	137.190215	12.310591	17.199347	3882.4	6140.3	positive	ok_xyz_3col		 136.952408  12.318606  4625.000 | 136.953181  12.318559  4670.600 | 136.954506  12.318466  4713.000 | 136.955622  12.318397  4771.700 | 136.956704  12.318312  4783.400	True	lon_lat_depth_3col	0.0	1.0	2.0				MR06-05	20070110	unknown_or_survey	raw_xyz_3col_candidate	True		2295	False
MR06-05_leg3_bathymetry_dmo::20061226.dat	MR06-05_leg3_bathymetry_dmo	MR06-05_leg3_bathymetry_dmo/20061226.dat	20061226.dat	.dat	15726876	476572.0	3.0	True	False	126.858776	130.09116	7.82128	8.111272	3229.4	9332.0	positive	ok_xyz_3col		 130.037474   7.874322  5481.800 | 130.037988   7.875806  5483.800 | 130.038480   7.877229  5501.400 | 130.039032   7.878823  5510.600 | 130.039454   7.880038  5509.400	True	lon_lat_depth_3col	0.0	1.0	2.0				MR06-05	20061226	unknown_or_survey	raw_xyz_3col_candidate	True		2278	False
MR06-05_leg3_bathymetry_dmo::20070106.dat	MR06-05_leg3_bathymetry_dmo	MR06-05_leg3_bathymetry_dmo/20070106.dat	20070106.dat	.dat	25242558	764926.0	3.0	True	False	137.213286	137.457398	4.749439	5.019077	3805.1	4596.7	positive	ok_xyz_3col		 137.295498   4.829519  4333.600 | 137.295805   4.830844  4231.600 | 137.304558   4.872560  4096.200 | 137.296268   4.829219  4354.500 | 137.296515   4.830395  4285.800	True	lon_lat_depth_3col	0.0	1.0	2.0				MR06-05	20070106	unknown_or_survey	raw_xyz_3col_candidate	True		2289	False
KR14-E03_bathymetry_dmo::KR14-E03_bathymetry_dmo/2_OpenCheckData/KR14-E03_transit/KR14-E03_t.dat	KR14-E03_bathymetry_dmo	KR14-E03_bathymetry_dmo/2_OpenCheckData/KR14-E03_transit/KR14-E03_t.dat	KR14-E03_t.dat	.dat	6373674	187461.0	3.0	True	False	141.127008	143.285902	36.255043	39.412727	135.717	2574.15	positive	ok_xyz_3col		 143.214809  39.412727  2101.628 | 143.215709  39.412727  2099.642 | 143.216609  39.412727  2091.971 | 143.217508  39.412727  2091.735 | 143.218408  39.412727  2094.572	True	lon_lat_depth_3col	0.0	1.0	2.0				KR14-E03		transit	raw_xyz_3col_candidate	True		4209	False
KR14-E03_bathymetry_dmo::KR14-E03_bathymetry_dmo/2_OpenCheckData/KR14-E03/KR14-E03.dat	KR14-E03_bathymetry_dmo	KR14-E03_bathymetry_dmo/2_OpenCheckData/KR14-E03/KR14-E03.dat	KR14-E03.dat	.dat	50096620	1473430.0	3.0	True	False	142.360175	144.630563	36.384824	39.692864	860.222	9949.945	positive	ok_xyz_3col		 142.840709  39.692864  1250.489 | 142.851507  39.692864  1291.011 | 142.854207  39.692864  1253.290 | 142.855107  39.692864  1255.899 | 142.856007  39.692864  1274.572	True	lon_lat_depth_3col	0.0	1.0	2.0				KR14-E03		unknown_or_survey	raw_xyz_3col_candidate	True		4208	False
KR14-03_bathymetry_dmo::KR14-03_bathymetry_dmo/2_OpenCheckData/KR14-03/KR14-03.dat	KR14-03_bathymetry_dmo	KR14-03_bathymetry_dmo/2_OpenCheckData/KR14-03/KR14-03.dat	KR14-03.dat	.dat	2105042	61913.0	3.0	True	False	139.112376	139.77531	34.910318	35.194061	73.754	1539.051	positive	ok_xyz_3col		 139.277884  35.194061  1130.412 | 139.278784  35.194061  1119.735 | 139.280583  35.194061  1106.217 | 139.282382  35.194061  1091.859 | 139.283281  35.194061  1088.087	True	lon_lat_depth_3col	0.0	1.0	2.0				KR14-03		unknown_or_survey	raw_xyz_3col_candidate	True		4193	False
KR21-15C_bathymetry_dmo::KR21-15C.dat	KR21-15C_bathymetry_dmo	KR21-15C_bathymetry_dmo/KR21-15C.dat	KR21-15C.dat	.dat	627946	18469.0	3.0	True	False	137.902802	138.148484	37.302777	37.485292	132.731	1112.43	positive	ok_xyz_3col		 137.998195  37.485292  1079.596 | 137.999095  37.485292  1076.934 | 137.999995  37.485292  1074.104 | 138.000895  37.485292  1070.290 | 138.001795  37.485292  1072.226	True	lon_lat_depth_3col	0.0	1.0	2.0				KR21-15C		unknown_or_survey	raw_xyz_3col_candidate	True		4392	False
KR21-15C_bathymetry_dmo::KR21-15C_t.dat	KR21-15C_bathymetry_dmo	KR21-15C_bathymetry_dmo/KR21-15C_t.dat	KR21-15C_t.dat	.dat	2941170	86505.0	3.0	True	False	138.02894	139.862254	37.228815	40.80571	50.143	1569.084	positive	ok_xyz_3col		 139.845154  40.805710   798.519 | 139.846054  40.805710   795.602 | 139.846954  40.805710   794.495 | 139.844254  40.804810   787.242 | 139.845154  40.804810   787.486	True	lon_lat_depth_3col	0.0	1.0	2.0				KR21-15C		transit	raw_xyz_3col_candidate	True		4393	False
KY05-ENG_bathymetry_dmo::20050516.dat	KY05-ENG_bathymetry_dmo	KY05-ENG_bathymetry_dmo/20050516.dat	20050516.dat	.dat	513051	15547.0	3.0	True	False	136.978637	137.013511	33.57634	33.586229	2023.8	2062.7	positive	ok_xyz_3col		 137.013015  33.579423  2029.800 | 137.012495  33.579573  2031.300 | 137.012077  33.579693  2030.800 | 137.011703  33.579801  2030.900 | 137.011244  33.579934  2031.300	True	lon_lat_depth_3col	0.0	1.0	2.0				KY05-ENG	20050516	unknown_or_survey	raw_xyz_3col_candidate	True		1619	False
KY05-ENG_bathymetry_dmo::20050623.dat	KY05-ENG_bathymetry_dmo	KY05-ENG_bathymetry_dmo/20050623.dat	20050623.dat	.dat	425370	12890.0	3.0	True	False	136.518712	136.539006	33.657408	33.680478	2030.0	2102.9	positive	ok_xyz_3col		 136.533734  33.675604  2069.300 | 136.533549  33.675255  2067.800 | 136.533397  33.674967  2066.100 | 136.533164  33.674528  2064.600 | 136.532963  33.674142  2068.800	True	lon_lat_depth_3col	0.0	1.0	2.0				KY05-ENG	20050623	unknown_or_survey	raw_xyz_3col_candidate	True		1644	False
KY05-ENG_bathymetry_dmo::20050627.dat	KY05-ENG_bathymetry_dmo	KY05-ENG_bathymetry_dmo/20050627.dat	20050627.dat	.dat	2223903	67391.0	3.0	True	False	138.566826	138.649596	34.695278	34.863795	1077.6	2085.0	positive	ok_xyz_3col		 138.566826  34.703412  1777.400 | 138.567128  34.703288  1792.500 | 138.567432  34.703165  1807.500 | 138.567738  34.703040  1821.900 | 138.568034  34.702919  1838.500	True	lon_lat_depth_3col	0.0	1.0	2.0				KY05-ENG	20050627	unknown_or_survey	raw_xyz_3col_candidate	True		1647	False
KY05-ENG_bathymetry_dmo::20050624.dat	KY05-ENG_bathymetry_dmo	KY05-ENG_bathymetry_dmo/20050624.dat	20050624.dat	.dat	7311711	221567.0	3.0	True	False	138.434491	138.56976	34.034824	34.301154	1501.4	3743.7	positive	ok_xyz_3col		 138.462279  34.160536  3641.100 | 138.462676  34.159848  3641.700 | 138.463305  34.158763  3658.100 | 138.463792  34.157923  3664.700 | 138.463977  34.157603  3661.600	True	lon_lat_depth_3col	0.0	1.0	2.0				KY05-ENG	20050624	unknown_or_survey	raw_xyz_3col_candidate	True		1645	False
KY05-ENG_bathymetry_dmo::20050626.dat	KY05-ENG_bathymetry_dmo	KY05-ENG_bathymetry_dmo/20050626.dat	20050626.dat	.dat	5158461	156317.0	3.0	True	False	138.14594	138.501438	33.977127	34.293899	1732.9	3682.0	positive	ok_xyz_3col		 138.461750  34.291724  2578.500 | 138.461965  34.291067  2575.200 | 138.462036  34.290852  2581.000 | 138.462200  34.290354  2596.000 | 138.462337  34.289933  2608.000	True	lon_lat_depth_3col	0.0	1.0	2.0				KY05-ENG	20050626	unknown_or_survey	raw_xyz_3col_candidate	True		1646	False
KY06-02_bathymetry_dmo::20060219.dat	KY06-02_bathymetry_dmo	KY06-02_bathymetry_dmo/20060219.dat	20060219.dat	.dat	3256110	98670.0	3.0	True	False	137.690466	137.758473	34.207742	34.318911	927.11	1394.1	positive	ok_xyz_3col		 137.746342  34.211766   964.950 | 137.746586  34.211861   965.750 | 137.746847  34.211962   965.310 | 137.746925  34.211992   964.500 | 137.747330  34.212150   962.990	True	lon_lat_depth_3col	0.0	1.0	2.0				KY06-02	20060219	unknown_or_survey	raw_xyz_3col_candidate	True		1899	False
KY06-02_bathymetry_dmo::20060305.dat	KY06-02_bathymetry_dmo	KY06-02_bathymetry_dmo/20060305.dat	20060305.dat	.dat	2409297	73009.0	3.0	True	False	137.708222	137.989293	33.848937	33.981865	1482.8	2585.1	positive	ok_xyz_3col		 137.864778  33.867317  2311.600 | 137.865058  33.866887  2309.800 | 137.865376  33.866395  2306.200 | 137.865581  33.866080  2304.900 | 137.865869  33.865638  2304.100	True	lon_lat_depth_3col	0.0	1.0	2.0				KY06-02	20060305	unknown_or_survey	raw_xyz_3col_candidate	True		1915	False
KY06-02_bathymetry_dmo::20060306.dat	KY06-02_bathymetry_dmo	KY06-02_bathymetry_dmo/20060306.dat	20060306.dat	.dat	9763248	295856.0	3.0	True	False	137.442467	138.061161	33.969845	34.373664	636.7	1955.0	positive	ok_xyz_3col		 137.707854  33.969845  1703.300 | 137.708312  33.970294  1697.400 | 137.708434  33.970413  1694.600 | 137.708841  33.970811  1690.000 | 137.709006  33.970972  1686.100	True	lon_lat_depth_3col	0.0	1.0	2.0				KY06-02	20060306	unknown_or_survey	raw_xyz_3col_candidate	True		1917	False
KY06-02_bathymetry_dmo::20060221.dat	KY06-02_bathymetry_dmo	KY06-02_bathymetry_dmo/20060221.dat	20060221.dat	.dat	2850672	86384.0	3.0	True	False	137.915445	138.070007	34.237596	34.322053	708.0	1009.4	positive	ok_xyz_3col		 137.915877  34.254004   832.990 | 137.915978  34.253826   833.430 | 137.916043  34.253712   833.130 | 137.916132  34.253554   833.240 | 137.916209  34.253419   835.030	True	lon_lat_depth_3col	0.0	1.0	2.0				KY06-02	20060221	unknown_or_survey	raw_xyz_3col_candidate	True		1902	False
KR16-03_bathymetry_dmo::KR16-03_bathymetry_dmo/2_OpenCheckData/KR16-03/KR16-03.dat	KR16-03_bathymetry_dmo	KR16-03_bathymetry_dmo/2_OpenCheckData/KR16-03/KR16-03.dat	KR16-03.dat	.dat	2466122	72533.0	3.0	True	False	126.386877	127.002352	26.273566	27.519315	895.64	2420.098	positive	ok_xyz_3col		 126.960060  27.519315  1554.532 | 126.960960  27.519315  1552.763 | 126.961860  27.519315  1550.161 | 126.962760  27.519315  1552.905 | 126.959161  27.518415  1564.690	True	lon_lat_depth_3col	0.0	1.0	2.0				KR16-03		unknown_or_survey	raw_xyz_3col_candidate	True		4259	False
KR16-03_bathymetry_dmo::KR16-03_bathymetry_dmo/2_OpenCheckData/KR16-03_transit/KR16-03_t.dat	KR16-03_bathymetry_dmo	KR16-03_bathymetry_dmo/2_OpenCheckData/KR16-03_transit/KR16-03_t.dat	KR16-03_t.dat	.dat	13693704	402756.0	3.0	True	False	126.957585	139.157658	27.507668	34.845157	49.379	2704.72	positive	ok_xyz_3col		 139.135159  34.845157   785.145 | 139.136059  34.845157   794.294 | 139.136959  34.845157   803.700 | 139.134259  34.844257   782.760 | 139.135159  34.844257   786.610	True	lon_lat_depth_3col	0.0	1.0	2.0				KR16-03		transit	raw_xyz_3col_candidate	True		4260	False
MR01-K05_leg1_bathymetry_dmo::20010927.dat	MR01-K05_leg1_bathymetry_dmo	MR01-K05_leg1_bathymetry_dmo/20010927.dat	20010927.dat	.dat	27312813	827661.0	3.0	True	False	136.435543	137.292398	7.738583	11.240941	1211.0	5423.9	positive	ok_xyz_3col		 137.288723  11.215390  5231.400 | 137.286705  11.215867  5206.800 | 137.284664  11.216352  5169.800 | 137.282503  11.216869  5111.500 | 137.280686  11.217300  5081.100	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K05	20010927	unknown_or_survey	raw_xyz_3col_candidate	True		437	False
MR01-K05_leg1_bathymetry_dmo::20010922.dat	MR01-K05_leg1_bathymetry_dmo	MR01-K05_leg1_bathymetry_dmo/20010922.dat	20010922.dat	.dat	21438714	649658.0	3.0	True	False	140.897929	142.113896	30.483602	36.20099	2511.4	8787.0	positive	ok_xyz_3col		 142.113067  36.180345  2928.500 | 142.111700  36.180725  2923.200 | 142.110440  36.181074  2921.100 | 142.109221  36.181413  2919.500 | 142.108117  36.181719  2917.500	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K05	20010922	unknown_or_survey	raw_xyz_3col_candidate	True		432	False
MR01-K05_leg1_bathymetry_dmo::20011007.dat	MR01-K05_leg1_bathymetry_dmo	MR01-K05_leg1_bathymetry_dmo/20011007.dat	20011007.dat	.dat	25628526	776622.0	3.0	True	False	129.708117	130.169457	1.867804	5.202779	1756.8	5622.4	positive	ok_xyz_3col		 130.013120   1.959734  4398.300 | 130.011909   1.960514  4398.600 | 130.010773   1.961246  4406.700 | 130.009392   1.962136  4411.800 | 130.008316   1.962829  4409.700	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K05	20011007	unknown_or_survey	raw_xyz_3col_candidate	True		447	False
MR01-K05_leg1_bathymetry_dmo::20011004.dat	MR01-K05_leg1_bathymetry_dmo	MR01-K05_leg1_bathymetry_dmo/20011004.dat	20011004.dat	.dat	25863189	783733.0	3.0	True	False	137.82116	138.08998	-0.066518	0.130578	3757.8	4476.8	positive	ok_xyz_3col		 137.844205   0.071856  4306.900 | 137.845230   0.070847  4326.700 | 137.846254   0.069838  4341.700 | 137.847187   0.068917  4347.800 | 137.848326   0.067793  4350.000	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K05	20011004	unknown_or_survey	raw_xyz_3col_candidate	True		444	False
MR01-K05_leg1_bathymetry_dmo::20011009.dat	MR01-K05_leg1_bathymetry_dmo	MR01-K05_leg1_bathymetry_dmo/20011009.dat	20011009.dat	.dat	17184486	520742.0	3.0	True	False	126.638524	126.824755	6.695821	10.003579	1395.9	9898.5	positive	ok_xyz_3col		 126.702458   6.821362  3423.200 | 126.702859   6.820035  3422.700 | 126.703133   6.819127  3423.600 | 126.703546   6.817757  3426.900 | 126.703800   6.816918  3433.700	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K05	20011009	unknown_or_survey	raw_xyz_3col_candidate	True		449	False
MR01-K05_leg1_bathymetry_dmo::20010930.dat	MR01-K05_leg1_bathymetry_dmo	MR01-K05_leg1_bathymetry_dmo/20010930.dat	20010930.dat	.dat	25515138	773186.0	3.0	True	False	137.987839	138.213831	1.905557	2.116319	4005.0	4664.8	positive	ok_xyz_3col		 138.084621   2.013024  4255.500 | 138.084784   2.014503  4254.500 | 138.084974   2.016225  4251.600 | 138.085118   2.017528  4248.900 | 138.085286   2.019063  4258.500	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K05	20010930	unknown_or_survey	raw_xyz_3col_candidate	True		440	False
MR01-K05_leg1_bathymetry_dmo::20010925.dat	MR01-K05_leg1_bathymetry_dmo	MR01-K05_leg1_bathymetry_dmo/20010925.dat	20010925.dat	.dat	21807423	660831.0	3.0	True	False	138.046183	138.251821	15.531157	19.967545	3813.6	5923.7	positive	ok_xyz_3col		 138.157978  19.964173  4660.500 | 138.157168  19.962526  4657.800 | 138.156452  19.961070  4659.700 | 138.155872  19.959893  4660.600 | 138.155121  19.958365  4661.200	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K05	20010925	unknown_or_survey	raw_xyz_3col_candidate	True		435	False
MR01-K05_leg1_bathymetry_dmo::20011003.dat	MR01-K05_leg1_bathymetry_dmo	MR01-K05_leg1_bathymetry_dmo/20011003.dat	20011003.dat	.dat	23150325	701525.0	3.0	True	False	137.746104	138.103408	-0.06712	0.161112	3999.4	4578.2	positive	ok_xyz_3col		 138.020750   0.131376  4200.500 | 138.020540   0.130114  4221.900 | 138.020282   0.128571  4229.500 | 138.020055   0.127215  4239.400 | 138.019842   0.125942  4243.800	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K05	20011003	unknown_or_survey	raw_xyz_3col_candidate	True		443	False
MR01-K05_leg1_bathymetry_dmo::20011005.dat	MR01-K05_leg1_bathymetry_dmo	MR01-K05_leg1_bathymetry_dmo/20011005.dat	20011005.dat	.dat	27137022	822334.0	3.0	True	False	132.995126	138.078026	-0.074922	0.843753	460.4	5089.2	positive	ok_xyz_3col		 138.015644   0.034751  4162.800 | 138.016249   0.033091  4164.600 | 138.016754   0.031709  4165.500 | 138.017219   0.030432  4159.000 | 138.017828   0.028757  4152.300	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K05	20011005	unknown_or_survey	raw_xyz_3col_candidate	True		445	False
MR01-K05_leg1_bathymetry_dmo::20011001.dat	MR01-K05_leg1_bathymetry_dmo	MR01-K05_leg1_bathymetry_dmo/20011001.dat	20011001.dat	.dat	24685155	748035.0	3.0	True	False	137.790031	138.325112	1.567995	2.061519	4017.5	4750.7	positive	ok_xyz_3col		 138.102917   1.950295  4294.600 | 138.103362   1.951911  4291.500 | 138.103751   1.953327  4284.100 | 138.104225   1.955046  4274.400 | 138.104581   1.956341  4270.300	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K05	20011001	unknown_or_survey	raw_xyz_3col_candidate	True		441	False
MR01-K05_leg1_bathymetry_dmo::20010920.dat	MR01-K05_leg1_bathymetry_dmo	MR01-K05_leg1_bathymetry_dmo/20010920.dat	20010920.dat	.dat	18866859	571723.0	3.0	True	False	141.647252	142.058858	40.777041	41.154175	269.8	701.9	positive	ok_xyz_3col		 141.665149  41.154032   622.370 | 141.664879  41.153980   622.710 | 141.664532  41.153913   620.890 | 141.664314  41.153871   619.110 | 141.663979  41.153806   618.400	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K05	20010920	unknown_or_survey	raw_xyz_3col_candidate	True		430	False
MR01-K05_leg1_bathymetry_dmo::20011008.dat	MR01-K05_leg1_bathymetry_dmo	MR01-K05_leg1_bathymetry_dmo/20011008.dat	20011008.dat	.dat	21877944	662968.0	3.0	True	False	126.645122	130.146135	5.092433	6.952459	2272.1	9738.0	positive	ok_xyz_3col		 130.092974   5.093922  5433.900 | 130.093788   5.095316  5438.400 | 130.094689   5.096861  5437.100 | 130.095417   5.098104  5432.200 | 130.096286   5.099591  5431.100	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K05	20011008	unknown_or_survey	raw_xyz_3col_candidate	True		448	False
MR01-K05_leg1_bathymetry_dmo::20011002.dat	MR01-K05_leg1_bathymetry_dmo	MR01-K05_leg1_bathymetry_dmo/20011002.dat	20011002.dat	.dat	19772775	599175.0	3.0	True	False	137.773219	138.111618	-0.124851	1.948111	3678.4	4783.4	positive	ok_xyz_3col		 138.037687   1.842321  4701.900 | 138.037997   1.844025  4706.400 | 138.038258   1.845458  4703.700 | 138.038572   1.847181  4702.600 | 138.038838   1.848642  4698.300	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K05	20011002	unknown_or_survey	raw_xyz_3col_candidate	True		442	False
MR01-K05_leg1_bathymetry_dmo::20010929.dat	MR01-K05_leg1_bathymetry_dmo	MR01-K05_leg1_bathymetry_dmo/20010929.dat	20010929.dat	.dat	21362913	647361.0	3.0	True	False	137.219801	138.183327	2.008687	5.01574	3545.7	4952.2	positive	ok_xyz_3col		 137.220279   4.985191  3978.400 | 137.220414   4.983939  3976.400 | 137.220609   4.982118  3974.800 | 137.220741   4.980885  3973.500 | 137.220882   4.979570  3971.900	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K05	20010929	unknown_or_survey	raw_xyz_3col_candidate	True		439	False
MR01-K05_leg1_bathymetry_dmo::20010923.dat	MR01-K05_leg1_bathymetry_dmo	MR01-K05_leg1_bathymetry_dmo/20010923.dat	20010923.dat	.dat	27018222	818734.0	3.0	True	False	139.818521	140.976179	24.659409	30.494319	928.9	4183.9	positive	ok_xyz_3col		 140.976179  30.483716  3099.300 | 140.975043  30.483870  3103.300 | 140.973778  30.484042  3103.600 | 140.972507  30.484216  3102.900 | 140.971348  30.484374  3100.800	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K05	20010923	unknown_or_survey	raw_xyz_3col_candidate	True		433	False
MR01-K05_leg1_bathymetry_dmo::20011006.dat	MR01-K05_leg1_bathymetry_dmo	MR01-K05_leg1_bathymetry_dmo/20011006.dat	20011006.dat	.dat	26560017	804849.0	3.0	True	False	129.795274	133.021295	0.762867	2.138256	2186.4	4596.5	positive	ok_xyz_3col		 132.994309   0.762867  3650.500 | 132.994708   0.764073  3660.300 | 132.995094   0.765241  3665.800 | 132.995486   0.766426  3675.700 | 132.995810   0.767409  3683.700	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K05	20011006	unknown_or_survey	raw_xyz_3col_candidate	True		446	False
MR01-K05_leg1_bathymetry_dmo::20010924.dat	MR01-K05_leg1_bathymetry_dmo	MR01-K05_leg1_bathymetry_dmo/20010924.dat	20010924.dat	.dat	24624666	746202.0	3.0	True	False	138.081585	139.917646	19.864319	24.676216	3351.5	5334.2	positive	ok_xyz_3col		 139.917460  24.657620  3858.800 | 139.915821  24.657928  3854.100 | 139.914245  24.658226  3844.100 | 139.912866  24.658486  3837.600 | 139.911357  24.658770  3838.800	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K05	20010924	unknown_or_survey	raw_xyz_3col_candidate	True		434	False
MR01-K05_leg1_bathymetry_dmo::20010926.dat	MR01-K05_leg1_bathymetry_dmo	MR01-K05_leg1_bathymetry_dmo/20010926.dat	20010926.dat	.dat	19783236	599492.0	3.0	True	False	137.183122	138.25078	11.216215	15.66239	3791.3	5642.3	positive	ok_xyz_3col		 138.161868  15.632188  5260.600 | 138.163019  15.630950  5272.800 | 138.163987  15.629910  5276.800 | 138.165249  15.628556  5265.700 | 138.166473  15.627243  5244.200	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K05	20010926	unknown_or_survey	raw_xyz_3col_candidate	True		436	False
MR01-K05_leg1_bathymetry_dmo::20010928.dat	MR01-K05_leg1_bathymetry_dmo	MR01-K05_leg1_bathymetry_dmo/20010928.dat	20010928.dat	.dat	26472006	802182.0	3.0	True	False	136.442932	137.37291	4.807514	7.903433	2281.9	7471.3	positive	ok_xyz_3col		 136.546607   7.852112  3284.600 | 136.545789   7.852896  3286.000 | 136.544986   7.853664  3289.400 | 136.544178   7.854437  3300.000 | 136.543450   7.855135  3297.100	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K05	20010928	unknown_or_survey	raw_xyz_3col_candidate	True		438	False
MR01-K05_leg1_bathymetry_dmo::20010921.dat	MR01-K05_leg1_bathymetry_dmo	MR01-K05_leg1_bathymetry_dmo/20010921.dat	20010921.dat	.dat	36941256	1119432.0	3.0	True	False	142.0364	142.519702	36.182611	40.226292	119.9	4009.2	positive	ok_xyz_3col		 142.054153  40.225779   121.260 | 142.054114  40.225763   120.880 | 142.054030  40.225729   120.590 | 142.053993  40.225713   120.530 | 142.053775  40.225623   125.380	True	lon_lat_depth_3col	0.0	1.0	2.0				MR01-K05	20010921	unknown_or_survey	raw_xyz_3col_candidate	True		431	False
KR14-05_bathymetry_dmo::KR14-05_bathymetry_dmo/2_OpenCheckData/KR14-05_transit/KR14-05_t.dat	KR14-05_bathymetry_dmo	KR14-05_bathymetry_dmo/2_OpenCheckData/KR14-05_transit/KR14-05_t.dat	KR14-05_t.dat	.dat	34809608	1023812.0	3.0	True	False	133.18024	139.280439	31.023973	34.847121	223.652	5321.483	positive	ok_xyz_3col		 139.270539  34.847121   586.622 | 139.271439  34.847121   606.755 | 139.269639  34.846221   552.738 | 139.270539  34.846221   573.126 | 139.271439  34.846221   597.902	True	lon_lat_depth_3col	0.0	1.0	2.0				KR14-05		transit	raw_xyz_3col_candidate	True		4195	False
KR14-05_bathymetry_dmo::KR14-05_bathymetry_dmo/2_OpenCheckData/KR14-05/KR14-05.dat	KR14-05_bathymetry_dmo	KR14-05_bathymetry_dmo/2_OpenCheckData/KR14-05/KR14-05.dat	KR14-05.dat	.dat	37089274	1090861.0	3.0	True	False	132.654673	136.290185	30.650924	32.972328	84.743	6364.345	positive	ok_xyz_3col		 133.155130  32.972328   104.663 | 133.156030  32.972328   104.196 | 133.156930  32.972328   104.530 | 133.157830  32.972328   104.964 | 133.158730  32.972328   105.310	True	lon_lat_depth_3col	0.0	1.0	2.0				KR14-05		unknown_or_survey	raw_xyz_3col_candidate	True		4194	False
KR20-09_bathymetry_dmo::KR20-09.dat	KR20-09_bathymetry_dmo	KR20-09_bathymetry_dmo/KR20-09.dat	KR20-09.dat	.dat	11524028	338942.0	3.0	True	False	135.166503	137.018054	32.856827	33.434316	1607.446	4550.128	positive	ok_xyz_3col		 136.897438  33.434316  1756.392 | 136.903739  33.434316  1742.326 | 136.910940  33.434316  1787.071 | 136.890237  33.433416  1763.881 | 136.897438  33.433416  1781.137	True	lon_lat_depth_3col	0.0	1.0	2.0				KR20-09		unknown_or_survey	raw_xyz_3col_candidate	True		4370	False
KR20-09_bathymetry_dmo::KR20-09_t.dat	KR20-09_bathymetry_dmo	KR20-09_bathymetry_dmo/KR20-09_t.dat	KR20-09_t.dat	.dat	13169186	387329.0	3.0	True	False	135.152098	139.625685	32.902492	35.051062	231.964	4395.39	positive	ok_xyz_3col		 139.610386  35.051062   520.336 | 139.611286  35.051062   544.265 | 139.612186  35.051062   568.105 | 139.609486  35.050162   506.874 | 139.610386  35.050162   517.485	True	lon_lat_depth_3col	0.0	1.0	2.0				KR20-09		transit	raw_xyz_3col_candidate	True		4371	False
KY09-09_leg2_bathymetry_dmo::20091107.dat	KY09-09_leg2_bathymetry_dmo	KY09-09_leg2_bathymetry_dmo/20091107.dat	20091107.dat	.dat	14206863	430511.0	3.0	True	False	89.933772	90.081019	-1.632534	0.036693	89.0	90.0	positive	ok_xyz_3col		  90.057808  -0.018906    90.000 | 90.058021  -0.017828    90.000 | 90.058189  -0.017005    90.000 | 90.058275  -0.016591    90.000 | 90.058497  -0.015478    90.000	True	lon_lat_depth_3col	0.0	1.0	2.0				KY09-09	20091107	unknown_or_survey	raw_xyz_3col_candidate	True		3039	False
KY09-09_leg2_bathymetry_dmo::20091106.dat	KY09-09_leg2_bathymetry_dmo	KY09-09_leg2_bathymetry_dmo/20091106.dat	20091106.dat	.dat	3855918	116846.0	3.0	True	False	90.012538	90.182489	-0.113211	0.20659	90.0	90.0	positive	ok_xyz_3col		  90.068789   0.058718    90.000 | 90.068251   0.058759    90.000 | 90.066853   0.058862    90.000 | 90.066310   0.058903    90.000 | 90.065609   0.058959    90.000	True	lon_lat_depth_3col	0.0	1.0	2.0				KY09-09	20091106	unknown_or_survey	raw_xyz_3col_candidate	True		3036	False
KY09-09_leg2_bathymetry_dmo::20091113.dat	KY09-09_leg2_bathymetry_dmo	KY09-09_leg2_bathymetry_dmo/20091113.dat	20091113.dat	.dat	12285768	372296.0	3.0	True	False	94.927594	95.072423	-7.822954	-4.959955	94.0	95.0	positive	ok_xyz_3col		  94.997188  -4.961000    94.000 | 94.995932  -4.960986    94.000 | 94.995098  -4.960971    94.000 | 94.993952  -4.960952    94.000 | 94.992437  -4.960932    94.000	True	lon_lat_depth_3col	0.0	1.0	2.0				KY09-09	20091113	unknown_or_survey	raw_xyz_3col_candidate	True		3044	False
